0.000000000000000000e+00,1.371999999999999908e-05,8.427999999999999945e-05,4.586400000000000134e-04,2.945600000000000258e-04,1.082480000000000031e-03,4.393200000000000425e-04,2.953999999999999703e-04,1.209600000000000074e-04,1.063999999999999977e-05
0.000000000000000000e+00,1.715000000000000216e-04,1.053499999999999966e-03,5.733000000000000249e-03,3.682000000000000377e-03,1.353100000000000136e-02,5.491500000000000721e-03,3.692500000000000036e-03,1.512000000000000323e-03,1.330000000000000073e-04
0.000000000000000000e+00,5.943699999999999895e-04,3.651129999999999827e-03,1.986894000000000160e-02,1.276076000000000120e-02,4.689458000000000515e-02,1.903197000000000222e-02,1.279715000000000019e-02,5.240160000000000651e-03,4.609400000000000151e-04
0.000000000000000000e+00,4.899999999999999842e-04,3.010000000000000089e-03,1.638000000000000220e-02,1.052000000000000157e-02,3.865999999999999992e-02,1.569000000000000256e-02,1.055000000000000035e-02,4.320000000000000055e-03,3.800000000000000209e-04
0.000000000000000000e+00,6.688500000000000218e-04,4.108650000000000149e-03,2.235870000000000218e-02,1.435980000000000069e-02,5.277090000000000253e-02,2.141685000000000463e-02,1.440075000000000036e-02,5.896800000000000652e-03,5.187000000000000855e-04
0.000000000000000000e+00,1.210790000000000000e-03,7.437709999999999287e-03,4.047498000000000068e-02,2.599491999999999775e-02,9.552885999999999322e-02,3.876999000000000417e-02,2.606904999999999639e-02,1.067472000000000039e-02,9.389799999999999579e-04
0.000000000000000000e+00,8.491700000000000029e-04,5.216329999999999925e-03,2.838654000000000177e-02,1.823115999999999973e-02,6.699778000000000677e-02,2.719077000000000299e-02,1.828315000000000148e-02,7.486560000000000610e-03,6.585399999999999934e-04
0.000000000000000000e+00,5.091100000000000096e-04,3.127389999999999858e-03,1.701882000000000048e-02,1.093028000000000055e-02,4.016774000000000039e-02,1.630191000000000279e-02,1.096145000000000105e-02,4.488480000000000421e-03,3.948200000000000450e-04
0.000000000000000000e+00,3.797499999999999877e-04,2.332749999999999754e-03,1.269449999999999919e-02,8.153000000000000524e-03,2.996149999999999855e-02,1.215975000000000042e-02,8.176249999999999490e-03,3.348000000000000281e-03,2.945000000000000027e-04
0.000000000000000000e+00,1.273999999999999830e-05,7.825999999999998593e-05,4.258800000000000086e-04,2.735199999999999698e-04,1.005159999999999951e-03,4.079400000000000279e-04,2.742999999999999996e-04,1.123199999999999953e-04,9.880000000000000273e-06
