0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584000000000000013e-04,7.249440000000000224e-03,1.463616000000000049e-02,2.192256000000000066e-02,7.714080000000000763e-03,1.114079999999999931e-03,5.280000000000000269e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.797299999999999939e-03,8.225643000000000538e-02,1.660705199999999992e-01,2.487463199999999930e-01,8.752851000000000381e-02,1.264100999999999940e-02,5.991000000000000069e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010400000000000057e-03,4.624264000000000152e-02,9.336095999999999284e-02,1.398393599999999959e-01,4.920648000000000383e-02,7.106480000000000088e-03,3.368000000000000280e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.389999999999999730e-05,1.551489999999999987e-03,3.132359999999999832e-03,4.691759999999999681e-03,1.650929999999999889e-03,2.384300000000000059e-04,1.129999999999999981e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
