Object ID,Animal,Subregion,Layer,Stub,Tile,Den_Length_um,Den_Width_um,Den_Area_um_sq,Dendrite_ID,Mito_IDs,Mean_mito_area,Mito_total_area,Mito_total_len,N_mitos,Total_mito_area_per_den_area,Total_mito_len_per_den_len
14,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_004-006.tif,1.739978,1.188866,1.333376,14,['19'],0.1504,0.1504,0.521786,1,0.11279639051550351,0.29988080309061377
16,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_004-006.tif,6.600866,1.043992,3.800192,16,['9'],0.187072,0.187072,0.8743460000000001,1,0.049226986425949,0.13245928640272353
20,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_004-006.tif,2.1388800000000003,1.081642,1.431808,20,['23'],0.133824,0.133824,0.453894,1,0.09346504559270517,0.21221106373429083
25,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_004-006.tif,1.085382,0.691102,0.562496,25,['21'],0.069504,0.069504,0.356786,1,0.12356354534076686,0.32871928961416347
32,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_004-006.tif,2.263598,0.43558800000000003,0.7011839999999999,32,['31'],0.13088,0.13088,1.304346,1,0.18665571376414752,0.5762268742064625
2,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,1.283348,0.653576,0.637184,2,['18'],0.061248,0.061248,0.329248,1,0.0961229409401366,0.256553951071728
4,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,1.9587100000000002,1.328108,1.9536639999999998,4,['1'],0.149568,0.149568,0.561016,1,0.07655768852781236,0.286421164950401
5,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,3.0658339999999997,0.970272,1.970176,5,['3'],0.25792,0.25792,0.64809,1,0.13091216216216217,0.2113910929293628
7,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,1.87679,0.973964,1.42496,7,['13'],0.219328,0.219328,0.7466860000000001,1,0.15391870649000675,0.3978527166065463
19,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,2.0872800000000002,0.778644,1.185664,19,['21'],0.07878399999999999,0.07878399999999999,0.391698,1,0.0664471553492389,0.18765953777164537
23,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-012.tif,1.803198,0.752506,1.0282879999999999,23,['20'],0.322112,0.322112,0.725666,1,0.31325076243231476,0.4024327888562432
2,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,1.3288440000000001,0.672274,0.620352,2,['1'],0.088896,0.088896,0.402616,1,0.1432992881460848,0.30298214086830355
3,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,2.727006,1.3918460000000001,2.092224,3,['5'],0.146304,0.146304,0.530408,1,0.06992750298247224,0.19450195562459344
8,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,2.303234,1.642674,1.9136,8,['10'],0.07615999999999999,0.07615999999999999,0.535854,1,0.03979933110367893,0.23265286983432865
12,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,3.38777,0.7034880000000001,1.7449599999999998,12,['16'],0.08838399999999999,0.08838399999999999,0.536436,1,0.05065101778837337,0.15834486992918645
15,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,1.52197,0.672002,0.615424,15,['44'],0.14079999999999998,0.14079999999999998,0.56423,1,0.22878535773710482,0.3707234702392294
27,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,2.455114,1.006982,1.8426879999999999,27,['33'],0.047424,0.047424,0.32756599999999997,1,0.025736315643234232,0.13342191034713663
30,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,1.792368,0.890358,1.114752,30,['35'],0.019455999999999998,0.019455999999999998,0.17256800000000003,1,0.017453209323688136,0.09627933549360401
31,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_003-004.tif,3.994308,1.336584,3.0187519999999997,31,['25'],0.680832,0.680832,2.430184,1,0.22553426051560382,0.6084117699486369
2,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.593598,0.54875,0.653376,2,['24'],0.059135999999999994,0.059135999999999994,0.33752,1,0.0905083749632677,0.2117974545650785
4,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,2.555184,1.444694,2.3087359999999997,4,['5'],0.5088,0.5088,1.048888,1,0.2203803293230582,0.4104941170577148
6,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.7593640000000001,0.61678,0.7885439999999999,6,['12'],0.138688,0.138688,0.466874,1,0.17587858128398673,0.2653652115196173
10,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.8269600000000001,1.011576,1.108032,10,['1'],0.23577599999999999,0.23577599999999999,0.607872,1,0.21278807832264773,0.33272321233086655
15,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.357416,0.974718,1.009344,15,['22'],0.10470399999999999,0.10470399999999999,0.438092,1,0.10373470293576817,0.3227396759725832
16,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,4.808952000000001,1.11506,4.060032,16,"['3', '14', '28']",0.11803733333333333,0.354112,1.7929440000000003,3,0.08721901699296952,0.372834663352847
18,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.56281,0.799568,0.851648,18,['19'],0.11987199999999999,0.11987199999999999,0.481332,1,0.1407529871496205,0.30799137451129693
26,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.1569500000000001,0.529034,0.44704,26,['25'],0.087488,0.087488,0.456022,1,0.19570508231925554,0.394158779549678
31,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,2.34634,1.454968,2.335488,31,['30'],0.57344,0.57344,0.914278,1,0.24553326756549382,0.3896613449031257
32,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_002-010.tif,1.350936,0.926922,0.9262079999999999,32,['33'],0.08544,0.08544,0.39280000000000004,1,0.09224709784411278,0.2907613684141958
2,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_001-008.tif,2.68942,1.474536,2.628352,2,['3'],0.212032,0.212032,0.782164,1,0.08067108210772378,0.29082999308401064
5,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_001-008.tif,5.355978,1.300618,5.159168,5,['24'],0.6586879999999999,0.6586879999999999,1.780464,1,0.12767329926065596,0.33242556261433487
6,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_001-008.tif,4.5951580000000005,1.242914,4.110784,6,"['4', '19']",0.208064,0.416128,1.285212,2,0.10122837882019586,0.2796883153963367
7,MCC273,CA2,Basal,Stub 2,MCC273-A_stub2_Basal_Tile_001-008.tif,5.973804,1.336492,4.905856,7,['1'],0.7690239999999999,0.7690239999999999,1.87485,1,0.15675633365512562,0.31384524835431493
2,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,1.82137,0.989986,1.3761919999999999,2,['1'],0.174016,0.174016,0.52923,1,0.12644747244570526,0.29056699078166437
3,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,2.04636,1.146466,1.721344,3,['4'],0.071808,0.071808,0.32439999999999997,1,0.041716240333135035,0.15852538165327704
6,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,1.314686,0.702126,0.677056,6,['16'],0.037632,0.037632,0.27340800000000004,1,0.05558181302580584,0.20796448733766087
8,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,2.6263840000000003,0.712288,1.384256,8,['13'],0.17664,0.17664,0.626242,1,0.127606454297471,0.2384426648959177
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,1.8062840000000002,0.6817920000000001,0.8924799999999999,9,['14'],0.11692799999999999,0.11692799999999999,0.54176,1,0.13101470060953746,0.2999306864258333
21,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_020-006.tif,1.999568,1.232658,1.5220479999999998,21,['18'],0.22777599999999998,0.22777599999999998,0.599082,1,0.14965099655201414,0.29960571483440424
3,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,3.670832,1.2139900000000001,3.100288,3,['7'],0.258752,0.258752,0.609226,1,0.08346063333470954,0.1659640103388006
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,2.284898,1.14774,1.63648,9,['20'],0.154304,0.154304,0.5001,1,0.09429018380915136,0.21887191463251313
17,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,1.087376,0.8098099999999999,0.48352,17,['5'],0.20838399999999999,0.20838399999999999,0.603616,1,0.43097286565188614,0.5551124909874782
35,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,2.843874,1.00814,1.882304,35,['34'],0.478336,0.478336,1.31704,1,0.2541226071877869,0.4631147512161228
36,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,1.488002,0.97388,0.9269759999999999,36,['33'],0.26592,0.26592,0.6272000000000001,1,0.2868682684341342,0.4215048098053632
37,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_019-004.tif,1.543328,0.61026,0.6068479999999999,37,['42'],0.065024,0.065024,0.36109199999999997,1,0.10715039021303523,0.23396970702274564
3,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,1.8507660000000001,1.5054880000000002,1.955968,3,['4'],0.335488,0.335488,0.6844,1,0.17152018846934103,0.36979283172481014
7,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,1.60625,0.999206,1.0752,7,['6'],0.183936,0.183936,0.5792140000000001,1,0.17107142857142857,0.3606001556420234
20,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,5.4418180000000005,0.703844,2.827968,20,['12'],0.29081599999999996,0.29081599999999996,1.12053,1,0.10283567565120963,0.2059109657838612
22,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,1.4328720000000001,0.824388,0.8441599999999999,22,['23'],0.08473599999999999,0.08473599999999999,0.38848000000000005,1,0.10037907505686126,0.2711198208911892
24,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,2.119566,1.617418,1.8333439999999999,24,['32'],0.055231999999999996,0.055231999999999996,0.332296,1,0.03012637017384626,0.15677549083161366
30,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-010.tif,2.345024,1.01783,1.7440639999999998,30,"['25', '29']",0.089088,0.178176,0.770794,2,0.10216138857289642,0.32869343767910264
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.7024780000000002,1.204578,1.5408,1,"['8', '22']",0.11014399999999999,0.22028799999999998,0.868358,2,0.14296988577362407,0.510055342859056
2,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,2.8089160000000004,1.235144,2.7274879999999997,2,"['3', '23']",0.16838399999999998,0.33676799999999996,1.18987,2,0.12347185395499448,0.4236046930559689
5,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.788944,0.965202,1.23712,5,['4'],0.326464,0.326464,0.705014,1,0.2638903259182617,0.39409506390362137
10,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.161078,0.678252,0.5728,10,['7'],0.195968,0.195968,0.602876,1,0.34212290502793297,0.5192381562651259
12,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.60192,0.786312,0.882624,12,['36'],0.023743999999999998,0.023743999999999998,0.21,1,0.02690160249438039,0.13109268877347183
18,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,2.2017379999999998,1.167856,1.973056,18,['27'],0.27033599999999997,0.27033599999999997,0.762186,1,0.13701385059521878,0.34617470380217813
35,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.7417660000000001,0.728068,0.9503999999999999,35,['33'],0.19916799999999998,0.19916799999999998,0.856086,1,0.20956228956228956,0.4915045993549076
38,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_018-002.tif,1.077094,0.524008,0.43776,38,['44'],0.08390399999999999,0.08390399999999999,0.383818,1,0.19166666666666665,0.3563458713909835
2,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,0.8053440000000001,0.742068,0.45145599999999997,2,['13'],0.070528,0.070528,0.33316,1,0.15622341933654663,0.41368657368776574
3,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,1.724582,0.659664,0.68416,3,['28'],0.08211199999999999,0.08211199999999999,0.345468,1,0.12001870907390083,0.20031984562056196
4,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,2.668308,1.42168,2.356352,4,['10'],0.21312,0.21312,0.7536180000000001,1,0.09044489108588191,0.2824329125423302
5,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,5.052124,1.483836,4.68224,5,['1'],1.1126399999999999,1.1126399999999999,2.49835,1,0.23762985237834877,0.49451478229750495
11,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,1.484728,0.725606,0.6523519999999999,11,['8'],0.271808,0.271808,0.658668,1,0.41665849112135783,0.44362873199670244
18,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,2.030886,0.900336,1.132544,18,['14'],0.427712,0.427712,1.3527580000000001,1,0.37765596745027125,0.6660925330126851
19,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,4.467598,0.609158,1.894336,19,['25'],0.121344,0.121344,0.641788,1,0.06405621811547688,0.1436539276810492
30,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,4.200550000000001,1.6422080000000001,3.24864,30,['32'],0.232768,0.232768,0.631268,1,0.07165090622537432,0.15028222494673316
33,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,2.224634,1.06503,1.301248,33,['47'],0.157824,0.157824,0.572172,1,0.1212866417469998,0.25719826272546403
34,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,1.934574,0.678512,0.942016,34,['29'],0.11859199999999999,0.11859199999999999,0.472652,1,0.12589170459949725,0.24431838740725348
35,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_017-008.tif,1.859278,0.639766,0.75296,35,['40'],0.216128,0.216128,0.915792,1,0.28703782405439865,0.492552485427139
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.591288,1.14678,1.304192,1,['14'],0.063744,0.063744,0.31064400000000003,1,0.04887623908136225,0.19521544811498612
2,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.906646,0.924456,1.3279999999999998,2,['8'],0.105984,0.105984,0.448896,1,0.07980722891566265,0.23543751698007914
6,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.703248,0.7384919999999999,0.9264,6,['4'],0.100224,0.100224,0.438858,1,0.10818652849740933,0.25765948352794193
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.593644,1.070126,1.103616,9,"['7', '24', '29']",0.09077333333333333,0.27232,1.0986500000000001,3,0.24675249362096963,0.6893948711255463
18,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,3.257002,1.244498,2.129664,18,['35'],0.327552,0.327552,0.94329,1,0.15380454381536243,0.28961910370334437
21,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.787512,0.896822,1.107648,21,['5'],0.29580799999999996,0.29580799999999996,0.688744,1,0.26705957127173974,0.38530874198327064
30,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-014.tif,1.88172,0.6778440000000001,0.846912,30,['33'],0.095872,0.095872,0.492686,1,0.11320184387516058,0.2618274769891376
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,2.039262,1.008142,1.352384,1,['12'],0.084672,0.084672,0.374722,1,0.06260943637310112,0.18375373051623578
3,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,3.033584,1.352718,2.626432,3,['11'],0.322368,0.322368,0.9619500000000001,1,0.12273989960524392,0.3171001693046905
6,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,1.94293,1.147934,1.570496,6,"['8', '9']",0.310176,0.620352,1.611904,2,0.39500387138840215,0.8296253596372489
7,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,2.175064,1.589474,2.466112,7,['22'],0.099008,0.099008,0.402378,1,0.0401474061194301,0.1849959357517756
18,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,0.885512,0.6312859999999999,0.41926399999999997,18,['21'],0.09568,0.09568,0.369128,1,0.22820943367424823,0.4168526231152147
25,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,2.56339,1.70984,2.826624,25,['32'],0.072576,0.072576,0.38998000000000005,1,0.025675859258252956,0.15213447817148387
26,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,1.75727,1.089518,1.133632,26,['34'],0.048192,0.048192,0.368136,1,0.04251115000282279,0.2094931342366284
27,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,3.3772159999999998,1.589744,3.44448,27,['31'],0.154304,0.154304,0.520034,1,0.04479747305834262,0.15398304402205842
28,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_016-006.tif,2.212822,1.1628779999999999,1.44672,28,"['23', '24']",0.164576,0.329152,1.0547819999999999,2,0.22751603627516037,0.47666825438286486
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,3.059776,1.04476,2.2767999999999997,1,['13'],0.375168,0.375168,1.157032,1,0.16477863668306397,0.3781427137149909
2,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,4.336022,1.884366,4.221696,2,"['4', '10']",0.228224,0.456448,1.590852,2,0.10811958037717544,0.36689204990196084
7,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.599432,1.223798,1.200512,7,['5'],0.25734399999999996,0.25734399999999996,0.662842,1,0.21436187226783235,0.41442337029645526
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.8858160000000002,1.072362,1.168192,9,['8'],0.135424,0.135424,0.56016,1,0.11592614912617104,0.29703852337661785
16,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.6059480000000002,1.183868,1.4141439999999998,16,"['6', '12']",0.15776,0.31552,1.051402,2,0.2231173062997828,0.6546924308881731
28,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,2.9739299999999997,1.2177760000000002,2.316672,28,['54'],0.176448,0.176448,0.72111,1,0.07616442897397646,0.2424771262269119
32,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,2.430082,1.1714680000000002,1.436416,32,['41'],0.124096,0.124096,0.493478,1,0.08639279985742292,0.20307051366990908
33,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,2.0749679999999997,1.400592,1.364288,33,['44'],0.265856,0.265856,0.79944,1,0.1948679457709809,0.38527823079681234
34,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.415368,0.72316,0.815232,34,['40'],0.295296,0.295296,0.685242,1,0.3622232689590203,0.48414405299540475
36,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.35148,0.45376,0.41759999999999997,36,['38'],0.10259199999999999,0.10259199999999999,0.508488,1,0.24567049808429117,0.3762453014473022
39,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.25833,0.72364,0.666688,39,['43'],0.049536,0.049536,0.27340800000000004,1,0.07430162234808486,0.21727845636677187
42,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-012.tif,1.702596,0.768592,1.014336,42,['37'],0.208192,0.208192,0.5786359999999999,1,0.2052495425578901,0.339855138858543
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,3.13823,1.1065060000000002,2.3549439999999997,9,['1'],0.7551359999999999,0.7551359999999999,1.197672,1,0.3206598543319926,0.3816393317252082
14,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,2.029408,1.24591,1.9240959999999998,14,['24'],0.466368,0.466368,0.862148,1,0.24238291644491752,0.42482733881013574
25,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,1.9254680000000002,1.410676,2.11008,25,"['27', '29']",0.09193599999999999,0.18387199999999998,0.7362200000000001,2,0.08713982408249923,0.3823589901260369
26,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,1.046166,0.6198640000000001,0.46643199999999996,26,['28'],0.063168,0.063168,0.32400599999999996,1,0.13542810098792538,0.30970801956859617
32,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,1.719996,1.144454,1.00928,32,['38'],0.059648,0.059648,0.354266,1,0.0590995561192137,0.20596908364903174
35,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_015-004.tif,2.2007120000000002,0.66702,0.8444159999999999,35,['33'],0.153216,0.153216,0.734044,1,0.18144611186903137,0.3335484152401586
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,2.7142600000000003,0.851336,1.615424,1,['10'],0.32556799999999997,0.32556799999999997,0.979766,1,0.20153718156966838,0.3609698407669125
7,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,2.777744,0.88706,1.7218559999999998,7,['6'],0.51456,0.51456,1.1047,1,0.2988403211418377,0.3976968359935257
8,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,1.2696980000000002,0.928856,0.8254079999999999,8,['2'],0.10803199999999999,0.10803199999999999,0.404164,1,0.1308831511204156,0.31831506389708414
9,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,0.982814,0.6032759999999999,0.42169599999999996,9,['16'],0.15744,0.15744,0.5793780000000001,1,0.37334952193049026,0.5895093069492295
12,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,1.91968,0.933376,1.16832,12,['4'],0.1936,0.1936,0.652772,1,0.16570802519857572,0.3400420903483914
19,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,1.916974,0.68513,0.950464,19,['36'],0.191168,0.191168,0.67425,1,0.2011312369537405,0.35172621016247485
22,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,4.191318,1.14232,2.67456,22,['20'],0.06048,0.06048,0.42012,1,0.022613065326633167,0.10023577309094657
27,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-010.tif,2.368662,1.1719680000000001,2.044928,27,['35'],0.31423999999999996,0.31423999999999996,0.738778,1,0.15366800200300448,0.31189675859198146
1,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-002.tif,2.304532,1.1492460000000002,1.8939519999999999,1,['2'],0.217216,0.217216,0.614706,1,0.11468928462812152,0.2667378886472394
4,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-002.tif,1.520696,0.66553,0.613312,4,['10'],0.109952,0.109952,0.46648,1,0.1792758008974225,0.30675427567377045
8,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-002.tif,1.414784,1.13886,1.2203519999999999,8,['3'],0.140672,0.140672,0.459308,1,0.11527165932452277,0.32464885099068125
15,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-002.tif,1.303258,0.9871219999999999,0.729472,15,['14'],0.146816,0.146816,0.5565599999999999,1,0.2012633795402702,0.4270528168635834
16,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_014-002.tif,2.265902,1.345838,2.004288,16,"['26', '31']",0.214144,0.428288,1.155396,2,0.21368585752147398,0.5099055475479523
6,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,1.646134,1.0722840000000002,1.303872,6,['8'],0.21824,0.21824,0.7540399999999999,1,0.1673783929710892,0.4580672047354589
10,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,1.363386,0.566964,0.500736,10,['19'],0.12889599999999998,0.12889599999999998,0.5648920000000001,1,0.2574130879345603,0.41433020435885365
12,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,2.945688,1.209822,2.700352,12,['2'],0.471616,0.471616,0.979112,1,0.17464982343042684,0.3323882230568886
23,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,2.46979,1.470532,1.7833599999999998,23,['4'],0.330304,0.330304,0.741364,1,0.1852144267001615,0.30017288919300833
29,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,2.68114,0.820038,1.70496,29,"['35', '41']",0.1536,0.3072,1.4081260000000002,2,0.18018018018018017,0.5251967446683128
33,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,1.2157460000000002,0.817806,0.609024,33,['39'],0.09984,0.09984,0.503924,1,0.16393442622950818,0.41449776515818265
37,MCC273,CA2,Basal,Stub 4 B,MCC273-B_stub4_Basal_Tile_013-008.tif,1.67058,1.1371959999999999,1.0955519999999999,37,['28'],0.147456,0.147456,0.48155200000000004,1,0.1345951629863302,0.28825437871876836
