Subregion,Basal,Basal,Basal,Proximal,Proximal,Proximal,Distal,Distal,Distal
,MCC270,MCC273,MCC276,MCC270,MCC273,MCC276,MCC270,MCC273,MCC276
CA1,0.176448,0.143584,0.149504,0.14751999999999998,0.130112,0.130688,0.161472,0.15222399999999997,0.15212799999999999
CA2,0.19904,0.17859199999999997,0.21728,0.193856,0.141376,0.165376,0.20790399999999998,0.169152,0.18387199999999998
