Subregion,Animal,Basal,Proximal,Distal
CA1,MCC270,0.3977250913393606,0.29381379887683684,0.310383906624265
CA1,MCC273,0.31371528607211346,0.31632458930607765,0.3222382102172492
CA1,MCC276,0.3409827957714631,0.27967770712888446,0.32612979968943717
CA2,MCC270,0.3221889561663194,0.2378002001370796,0.35750306728727466
CA2,MCC273,0.2853161064028245,0.27133833377689187,0.3267653782118956
CA2,MCC276,0.2865544549908351,0.28628085158017297,0.34202943823265264
