Subregion,Basal,Basal,Basal,Proximal,Proximal,Proximal,Distal,Distal,Distal
,MCC270,MCC273,MCC276,MCC270,MCC273,MCC276,MCC270,MCC273,MCC276
CA1,0.19609179731879117,0.14640538179103152,0.1952366950896795,0.15038629693956998,0.143583945732052,0.14035320674545215,0.16373509018564958,0.17825232746996497,0.18231902070770117
CA2,0.18275671357463283,0.13701186727024303,0.1534811436138418,0.12269764805894019,0.11823062558356677,0.13707542513572937,0.19864356899486676,0.16025641025641027,0.18573832562053008
