CA2,CA2,CA2,CA1,CA1,CA1
Basal,Proximal,Distal,Basal,Proximal,Distal
0.251008,0.22483199999999998,0.950272,0.335296,0.35475199999999996,0.07232
0.050432,0.183936,0.085376,0.160768,0.093888,0.12953599999999998
0.101376,0.107136,0.0608,0.293632,0.10156799999999999,0.3216
0.413184,0.355776,0.310976,0.076608,0.171456,0.15872
0.060031999999999995,0.15814399999999998,0.049152,0.153088,0.137024,0.244992
0.15488,0.059135999999999994,0.35903999999999997,0.16486399999999998,0.105472,0.255424
0.045183999999999995,0.07750399999999999,0.588544,0.169152,0.10188799999999999,0.167936
0.404736,0.239616,0.294528,0.300544,0.076416,0.163072
0.37983999999999996,0.283904,0.041088,0.11046399999999999,0.275904,0.148096
0.46399999999999997,0.07155199999999999,0.546432,0.130688,0.049856,0.057984
0.558592,0.122304,0.042623999999999995,0.248576,0.296832,0.160512
0.38195199999999996,0.241024,0.04448,0.09862399999999999,0.06643199999999999,0.7037439999999999
0.211392,0.40588799999999997,0.09497599999999999,0.176448,0.243328,0.133376
0.086336,0.103424,0.07187199999999999,0.126272,0.056192,0.31456
0.1888,0.23155199999999998,0.10092799999999999,0.14464,0.081344,0.07532799999999999
0.192704,0.248,0.078912,0.192192,0.08934399999999999,0.120768
0.049344,0.241536,0.351232,0.175872,0.08191999999999999,0.06272
0.15711999999999998,0.073664,0.311168,0.059519999999999997,0.886656,0.083712
0.10931199999999999,0.11891199999999999,0.18783999999999998,0.24896,0.565184,0.095936
0.11392,0.240704,0.104448,0.17664,0.14048,0.170816
0.159104,0.05984,0.6373759999999999,0.305664,0.105792,0.225536
0.10048,0.149248,0.330368,0.267328,0.144192,0.27552
0.044288,0.053439999999999994,0.177856,0.107904,0.173696,0.13747199999999998
0.097984,0.932736,0.021632,0.29958399999999996,0.21696,0.10336
0.187904,0.10016,0.025727999999999997,0.23763199999999998,0.10803199999999999,0.286592
0.070592,0.284736,0.10124799999999999,0.12415999999999999,0.181632,0.35065599999999997
0.065536,0.21235199999999999,0.19327999999999998,0.33471999999999996,0.196352,0.346944
0.053183999999999995,0.067456,0.283456,0.215104,0.160576,0.146496
0.088896,0.12172799999999999,0.6691199999999999,0.074048,0.116672,0.11244799999999999
0.58528,0.138176,0.11033599999999999,0.066304,0.16319999999999998,0.160512
0.06278399999999999,0.266816,0.08736,0.081984,0.11046399999999999,0.067008
0.096704,0.19724799999999998,0.254976,0.524224,0.060416,0.225024
0.065216,0.04704,0.178752,0.17382399999999998,0.34137599999999996,0.5139199999999999
0.076928,0.26988799999999996,0.198464,0.123072,0.169984,0.23712
0.044927999999999996,0.26527999999999996,0.184256,0.33599999999999997,0.184128,0.098496
0.43923199999999996,0.061439999999999995,0.252416,0.40499199999999996,0.18035199999999998,0.06912
0.130496,0.08256,0.272256,0.29375999999999997,0.12928,0.121088
0.083648,0.21664,0.36236799999999997,0.192704,0.134592,0.111936
0.10982399999999999,0.58624,0.129472,0.35276799999999997,0.393792,0.104256
0.064256,0.211136,0.045759999999999995,0.533184,0.204544,0.60448
0.372928,0.130624,0.109888,0.12467199999999999,0.842752,0.121664
0.463744,0.202816,0.162496,0.11827199999999999,0.073984,0.723776
0.17094399999999998,0.06412799999999999,0.07039999999999999,0.22272,0.44678399999999996,0.4208
0.203584,0.13055999999999998,0.43001599999999995,0.497088,0.13663999999999998,0.16108799999999998
0.057471999999999995,0.209664,0.16550399999999998,0.16,0.12448,0.16896
1.025728,0.13568,0.41497599999999996,0.20921599999999999,0.25817599999999996,0.27296
0.11711999999999999,0.09497599999999999,0.150912,0.15334399999999998,0.15008,0.106432
0.270656,0.06752,0.173376,0.078272,0.12736,0.030528
0.081664,0.12102399999999999,0.09056,0.493952,0.07449599999999999,0.182336
0.400256,0.074752,0.191552,0.53504,0.072,0.11424
0.065792,0.08691199999999999,0.17376,0.04896,0.09824,0.25023999999999996
0.417728,0.942464,0.7028479999999999,0.34892799999999996,0.315712,0.300992
0.086144,0.191488,0.10931199999999999,0.064512,0.316928,0.16671999999999998
0.133632,0.07302399999999999,0.076736,0.222464,0.07168,0.127552
0.364224,0.164992,0.137152,0.345792,0.079744,0.112384
0.16339199999999998,0.17113599999999998,0.37740799999999997,0.339648,0.17868799999999999,0.118336
0.124928,0.1664,0.24,0.099712,0.19455999999999998,0.235072
0.09100799999999999,0.12544,0.16755199999999998,0.218304,0.259136,0.19648
0.066304,0.15264,0.19308799999999998,0.15545599999999998,0.113344,0.071424
0.18048,0.368,0.32448,0.040383999999999996,0.310144,0.221248
0.21651199999999998,0.252928,0.140672,0.09529599999999999,0.090944,0.32179199999999997
0.363904,0.24352,0.05728,0.104768,0.05024,0.098368
0.12038399999999999,0.20992,0.16236799999999998,0.043136,0.12339199999999999,0.061312
0.647424,0.084224,0.08256,0.290624,0.07334399999999999,0.045888
0.137856,0.290752,0.09888,0.22777599999999998,0.08992,0.286848
0.02848,0.07155199999999999,0.11065599999999999,0.5219199999999999,0.187328,0.079104
0.18054399999999998,0.11231999999999999,0.160512,0.276736,0.21254399999999998,0.0528
0.24134399999999998,0.129152,0.09529599999999999,0.516864,0.227008,0.12268799999999999
0.07731199999999999,0.271488,0.120192,0.171648,0.339136,0.262528
0.307392,0.466752,0.389824,0.134208,0.292416,0.49363199999999996
0.087488,0.08473599999999999,0.672128,0.074368,0.148608,0.11558399999999999
0.027968,0.167232,0.499264,0.072832,0.62496,0.19161599999999998
0.256256,0.38848,0.271232,0.03392,0.145792,0.13683199999999998
0.20524799999999999,0.097408,0.112896,0.167232,0.166592,0.11711999999999999
