CA2,CA2,CA2,CA1,CA1,CA1
Basal,Proximal,Distal,Basal,Proximal,Distal
0.050938337801608585,0.1033427105742181,0.410534562767432,0.17662672531472773,0.04505838616625789,0.1042241379310345
0.1347299096195614,0.03902731193100144,0.3166170301341788,0.28753789692037657,0.0254677834852762,0.16956998416372276
0.0346524064171123,0.1520687316301153,0.05610290093048713,0.5070988230898561,0.016227180527383367,0.11809291913757215
0.10011952471349223,0.030413772274237385,0.0371968257516486,0.15639223682773187,0.09713912759708473,0.510708898944193
0.10274668565530815,0.029205678042887345,0.05774002458924779,0.10230722525804493,0.16489361702127658,0.08018745118458734
0.14355584038857222,0.04370814240394783,0.0758431176617537,0.15047430094860187,0.02384130327605719,0.16705671806167402
0.07317429050849932,0.08505734660123099,0.10002784998143334,0.1936704506363949,0.05393799800573334,0.10765418502202642
0.07178813744801926,0.05414453265759221,0.45650274092317467,0.11115040075436114,0.11928942868111543,0.14200165198237885
0.19891888533349905,0.06349021841472062,0.34727433990584705,0.12291519256039624,0.1790695976046155,0.16274468971261974
0.05003462603878116,0.02579362773018401,0.18629834254143648,0.12210591133004925,0.5698801326192298,0.12556191254597465
0.12843863539848063,0.07938020899929094,0.1336812732534105,0.13687340696686492,0.15038629693956998,0.044101621032556874
0.14739675661479876,0.013739552941449976,0.13073203268300818,0.15698986697401912,0.16257070411546715,0.287450312322544
0.3642521577624822,0.04701735835756454,0.27313785436353527,0.23647497337593185,0.01130058114346058,0.06155785780847448
0.07622700895052621,0.09982014388489209,0.4472487494315598,0.4622720603647034,0.0200392921889861,0.1564435673957134
0.2034582132564841,0.39061616732617294,0.0785007463099121,0.2679296346414073,0.13865495668912414,0.11865160544338699
0.13657169546940684,0.10035594671312496,0.13750056131842472,0.08657267097114243,0.17240557607530085,0.1314595748465712
0.21690798692199906,0.06216684434968017,0.12286290477964316,0.16677122928737498,0.03443749045947184,0.0823060188542422
0.14769214369470207,0.24066371875136816,0.0240587789495318,0.10069654754694125,0.03962753778049152,0.203520529694376
0.16653810552298673,0.10083188591278912,0.5077021005728836,0.2522302642652752,0.2563207151836849,0.18329607803292014
0.075186305614993,0.14070677972978454,0.6086266589728794,0.26861722823126605,0.036635885043583324,0.08445888186014702
0.03085628870382234,0.18007879583796343,0.056018815480008546,0.36567512289640824,0.14223569428697042,0.1332706445546247
0.08405159602924568,0.029820380166250073,0.415050313548199,0.07466432425649391,0.17007449675067365,0.07100847604220722
0.08611831037148183,0.1674779319041614,0.4935211267605634,0.16499656829100892,0.014081145584725535,0.2568471429395145
0.15668621834219978,0.3132152374980404,0.24125181566090056,0.34115696710583715,0.012760540970564836,0.1495504022716517
0.10781444030512685,0.07413747194644148,0.11812592749629,0.27181544633901705,0.16234236845919697,0.3096528768426058
0.12888568737186235,0.07298411204253749,0.20395731750406332,0.2808708518283661,0.10015085484411665,0.08160158128105134
0.11425671892497201,0.0947230830856155,0.10137799448802205,0.10990591478396355,0.05371756583795524,0.05101768256851327
0.04290516048243591,0.047424788649252626,0.2954768078363584,0.018529022984403835,0.14187643020594964,0.1514372249842848
0.05362106238418777,0.06809218031878483,0.3121558025433063,0.12114337568058077,0.22194176507707564,0.1293349952342547
0.07343440158638778,0.09229891614375356,0.19860004827419742,0.05835580768157724,0.27977839335180055,0.1673143192316152
0.11762774920669658,0.01796215118143911,0.24973305696878337,0.3305338353122888,0.10488016170950043,0.11326593769341861
0.09989842863117644,0.09803337306317043,0.32121137409598943,0.10491236731671193,0.03444989893156223,0.13736473583704648
0.17040443492503465,0.06894221020615074,0.13036604645506508,0.16534333827763723,0.03151274560092777,0.07154416148539307
0.1763568567877365,0.24942804227039983,0.24492643328259767,0.10911640953716689,0.032233682003267254,0.07205519121028874
0.07664687197900844,0.1667604840979454,0.3067154702323149,0.2438469318948078,0.032767035505383554,0.21359674607786172
0.1825007508259085,0.14209472981987992,0.118697243594532,0.10443087521528104,0.19388418998048146,0.2545702373316229
0.3446238890093215,0.06412286257124762,0.31714174907892184,0.13759294059972219,0.02974994656977987,0.24154999292886437
