Layer,Area_um_sq,Group,Metric
Basal,0.1485439999999999,MCC Cre +,Area_um_sq
Basal,0.16707199999999994,MCC Cre +,Area_um_sq
Basal,0.1241599999999999,MCC Cre +,Area_um_sq
Basal,0.155488,MCC Cre +,Area_um_sq
Basal,0.13568,MCC Cre +,Area_um_sq
Basal,0.136768,MCC Cre +,Area_um_sq
Basal,0.163776,MCC Cre +,Area_um_sq
Basal,0.172096,MCC Cre +,Area_um_sq
Basal,0.130624,MCC Cre +,Area_um_sq
Basal,0.145792,MCC Cre +,Area_um_sq
Basal,0.1366399999999999,MCC Cre +,Area_um_sq
Basal,0.166048,MCC Cre +,Area_um_sq
Basal,0.112768,MCC Cre +,Area_um_sq
Basal,0.14256000000000002,MCC Cre +,Area_um_sq
Basal,0.1406079999999999,MCC Cre +,Area_um_sq
Basal,0.152,MCC Cre +,Area_um_sq
Basal,0.164288,MCC Cre +,Area_um_sq
Basal,0.105152,MCC Cre +,Area_um_sq
Basal,0.10972799999999999,MCC Cre +,Area_um_sq
Basal,0.181632,MCC Cre +,Area_um_sq
Basal,0.1205759999999999,MCC Cre +,Area_um_sq
Basal,0.13888,MCC Cre +,Area_um_sq
Basal,0.112768,MCC Cre +,Area_um_sq
Basal,0.137536,MCC Cre +,Area_um_sq
Basal,0.101504,MCC Cre +,Area_um_sq
Basal,0.1675519999999999,MCC Cre +,Area_um_sq
Basal,0.2014719999999999,MCC Cre +,Area_um_sq
Basal,0.130176,MCC Cre +,Area_um_sq
Basal,0.130048,MCC Cre +,Area_um_sq
Basal,0.1345279999999999,MCC Cre +,Area_um_sq
Basal,0.115008,MCC Cre +,Area_um_sq
Basal,0.096864,MCC Cre +,Area_um_sq
Basal,0.160768,MCC Cre +,Area_um_sq
Basal,0.173888,MCC Cre +,Area_um_sq
Basal,0.10931199999999999,MCC Cre +,Area_um_sq
Basal,0.115392,MCC Cre +,Area_um_sq
Basal,0.16544,MCC Cre +,Area_um_sq
Basal,0.1594239999999999,MCC Cre +,Area_um_sq
Basal,0.17315199999999994,MCC Cre +,Area_um_sq
Basal,0.1726079999999999,MCC Cre +,Area_um_sq
Basal,0.13366399999999995,MCC Cre +,Area_um_sq
Basal,0.1208959999999999,MCC Cre +,Area_um_sq
Basal,0.1539839999999999,MCC Cre +,Area_um_sq
Basal,0.1035519999999999,MCC Cre +,Area_um_sq
Basal,0.148672,MCC Cre +,Area_um_sq
Basal,0.1233919999999999,MCC Cre +,Area_um_sq
Basal,0.121088,MCC Cre +,Area_um_sq
Basal,0.156672,MCC Cre +,Area_um_sq
Basal,0.133888,MCC Cre +,Area_um_sq
Basal,0.12943999999999994,MCC Cre +,Area_um_sq
Basal,0.154112,MCC Cre +,Area_um_sq
Basal,0.1287039999999999,MCC Cre +,Area_um_sq
Basal,0.140352,MCC Cre +,Area_um_sq
Basal,0.1585919999999999,MCC Cre +,Area_um_sq
Basal,0.128768,MCC Cre +,Area_um_sq
Basal,0.137152,MCC Cre +,Area_um_sq
Basal,0.191104,MCC Cre +,Area_um_sq
Basal,0.143296,MCC Cre +,Area_um_sq
Basal,0.127936,MCC Cre +,Area_um_sq
Basal,0.122496,MCC Cre +,Area_um_sq
Basal,0.1278719999999999,MCC Cre +,Area_um_sq
Basal,0.116672,MCC Cre +,Area_um_sq
Basal,0.22624,MCC Cre +,Area_um_sq
Basal,0.108544,MCC Cre +,Area_um_sq
Basal,0.200128,MCC Cre +,Area_um_sq
Basal,0.103296,MCC Cre +,Area_um_sq
Basal,0.144512,MCC Cre +,Area_um_sq
Basal,0.154112,MCC Cre +,Area_um_sq
Basal,0.12470399999999995,MCC Cre +,Area_um_sq
Basal,0.2202879999999999,MCC Cre +,Area_um_sq
Basal,0.115008,MCC Cre +,Area_um_sq
Basal,0.1539839999999999,MCC Cre +,Area_um_sq
Basal,0.117696,MCC Cre +,Area_um_sq
Basal,0.128128,MCC Cre +,Area_um_sq
Basal,0.157056,MCC Cre +,Area_um_sq
Basal,0.11584,MCC Cre +,Area_um_sq
Basal,0.112704,MCC Cre +,Area_um_sq
Basal,0.1335039999999999,MCC Cre +,Area_um_sq
Basal,0.11584,MCC Cre +,Area_um_sq
Basal,0.12448,MCC Cre +,Area_um_sq
Basal,0.1129599999999999,MCC Cre +,Area_um_sq
Basal,0.173056,MCC Cre +,Area_um_sq
Basal,0.1523199999999999,MCC Cre +,Area_um_sq
Basal,0.13792,MCC Cre +,Area_um_sq
Basal,0.170816,MCC Cre +,Area_um_sq
Basal,0.144896,MCC Cre +,Area_um_sq
Basal,0.09536,MCC Cre +,Area_um_sq
Basal,0.2014719999999999,MCC Cre +,Area_um_sq
Basal,0.1424,MCC Cre +,Area_um_sq
Basal,0.146304,MCC Cre +,Area_um_sq
Basal,0.146496,MCC Cre +,Area_um_sq
Basal,0.1642239999999999,MCC Cre +,Area_um_sq
Basal,0.1214079999999999,MCC Cre +,Area_um_sq
Basal,0.129664,MCC Cre +,Area_um_sq
Basal,0.1035519999999999,MCC Cre +,Area_um_sq
Basal,0.1694719999999999,MCC Cre +,Area_um_sq
Basal,0.158848,MCC Cre +,Area_um_sq
Basal,0.1241599999999999,MCC Cre +,Area_um_sq
Basal,0.126784,MCC Cre +,Area_um_sq
Basal,0.131136,MCC Cre +,Area_um_sq
Basal,0.1333119999999999,MCC Cre +,Area_um_sq
Basal,0.109888,MCC Cre +,Area_um_sq
Basal,0.13376,MCC Cre +,Area_um_sq
Basal,0.0986239999999999,MCC Cre +,Area_um_sq
Basal,0.133056,MCC Cre +,Area_um_sq
Basal,0.23776,MCC Cre +,Area_um_sq
Basal,0.177344,MCC Cre +,Area_um_sq
Basal,0.146944,MCC Cre +,Area_um_sq
Basal,0.1296,MCC Cre +,Area_um_sq
Basal,0.128,MCC Cre +,Area_um_sq
Basal,0.1164159999999999,MCC Cre +,Area_um_sq
Basal,0.152192,MCC Cre +,Area_um_sq
Basal,0.174144,MCC Cre +,Area_um_sq
Basal,0.130816,MCC Cre +,Area_um_sq
Basal,0.162176,MCC Cre +,Area_um_sq
Basal,0.2336,MCC Cre +,Area_um_sq
Basal,0.1625599999999999,MCC Cre +,Area_um_sq
Basal,0.233152,MCC Cre +,Area_um_sq
Basal,0.133824,MCC Cre +,Area_um_sq
Basal,0.148672,MCC Cre +,Area_um_sq
Basal,0.146624,MCC Cre +,Area_um_sq
Basal,0.1548159999999999,MCC Cre +,Area_um_sq
Basal,0.127552,MCC Cre +,Area_um_sq
Basal,0.144,MCC Cre +,Area_um_sq
Basal,0.136192,MCC Cre +,Area_um_sq
Basal,0.126208,MCC Cre +,Area_um_sq
Basal,0.1692799999999999,MCC Cre +,Area_um_sq
Basal,0.1669759999999999,MCC Cre +,Area_um_sq
Basal,0.12128,MCC Cre +,Area_um_sq
Basal,0.109888,MCC Cre +,Area_um_sq
Basal,0.129856,MCC Cre +,Area_um_sq
Basal,0.15455999999999995,MCC Cre +,Area_um_sq
Basal,0.1095039999999999,MCC Cre +,Area_um_sq
Basal,0.137216,MCC Cre +,Area_um_sq
Basal,0.128,MCC Cre +,Area_um_sq
Basal,0.13152,MCC Cre +,Area_um_sq
Basal,0.1420799999999999,MCC Cre +,Area_um_sq
Basal,0.1500159999999999,MCC Cre +,Area_um_sq
Basal,0.1577599999999999,MCC Cre +,Area_um_sq
Basal,0.1698559999999999,MCC Cre +,Area_um_sq
Basal,0.146368,MCC Cre +,Area_um_sq
Basal,0.1939199999999999,MCC Cre +,Area_um_sq
Basal,0.107136,MCC Cre +,Area_um_sq
Basal,0.1345279999999999,MCC Cre +,Area_um_sq
Basal,0.2326399999999999,MCC Cre +,Area_um_sq
