Basal,Proximal,Distal
0.170528,0.126784,0.163776
0.127744,0.128192,0.20025599999999993
0.1696,0.141376,0.1719679999999999
0.137216,0.1057279999999999,0.12863999999999995
0.1692799999999999,0.135552,0.173344
0.144,0.115392,0.152256
0.114048,0.0935039999999999,0.133888
0.112768,0.102784,0.13376
0.110592,0.12099199999999999,0.13328
0.11584,0.112768,0.137152
0.146944,0.08256,0.135232
0.117184,0.0880639999999999,0.1384959999999999
0.144128,0.150592,0.17808
0.13792,0.113856,0.1644159999999999
0.144256,0.130048,0.13984
0.1333119999999999,0.1111679999999999,0.152064
0.12064,0.092928,0.145792
0.104768,0.102784,0.154368
0.14592,0.131136,0.1406079999999999
0.14755200000000002,0.130688,0.172544
0.12448,0.118016,0.16064
0.2443519999999999,0.178112,0.192
0.1345279999999999,0.115904,0.167296
0.1333119999999999,0.118528,0.16527999999999998
0.136192,0.1068799999999999,0.155328
0.177344,0.1579519999999999,0.136256
0.114688,0.114368,0.121344
0.1088639999999999,0.097408,0.133888
0.153728,0.132608,0.15696
0.153728,0.108736,0.128128
0.100224,0.08544,0.1366399999999999
0.123328,0.097664,0.118656
0.1909759999999999,0.147712,0.14304
0.145792,0.10912,0.157312
0.18054399999999998,0.105344,0.1583999999999999
0.1429119999999999,0.11484799999999995,0.144896
0.137216,0.0972799999999999,0.16832
0.1237119999999999,0.11648,0.15088000000000001
0.151936,0.1263999999999999,0.1625599999999999
0.1351679999999999,0.114688,0.1772159999999999
0.1539839999999999,0.129152,0.167232
0.2026879999999999,0.1414399999999999,0.1485439999999999
0.118208,0.09091199999999999,0.1811839999999999
0.134912,0.097856,0.140736
0.135872,0.14892799999999995,0.137792
0.130816,0.1056,0.1585919999999999
0.140992,0.11584,0.137856
0.16288,0.130496,0.127296
0.129472,0.104256,0.14099199999999995
0.151552,0.12064,0.1531519999999999
0.143872,0.142784,0.1341439999999999
0.1172479999999999,0.10550399999999995,0.1504
0.133568,0.099136,0.165312
0.153728,0.1189119999999999,0.1427199999999999
0.1443839999999999,0.11648,0.14812799999999998
0.1055359999999999,0.102976,0.161152
0.191104,0.15833599999999995,0.137856
0.122496,0.108224,0.150912
0.125056,0.1341439999999999,0.143872
0.2490879999999999,0.164352,0.1836799999999999
0.167232,0.12851200000000002,0.187904
0.13792,0.113536,0.147168
0.1214079999999999,0.11072,0.122624
0.119104,0.106944,0.13667200000000002
0.157056,0.1241599999999999,0.1571199999999999
0.171264,0.120768,0.16127999999999995
0.139648,0.108768,0.1638399999999999
0.1669759999999999,0.12675199999999995,0.15008
0.1353599999999999,0.1230079999999999,0.163648
0.167744,0.1612799999999999,0.187968
0.146368,0.141376,0.18863999999999995
0.163776,0.135552,0.128
0.1278719999999999,0.128832,0.14012799999999995
0.134912,0.112064,0.167936
0.08928,0.10368,0.125056
0.146496,0.119616,0.13856
0.137088,0.112512,0.1742719999999999
0.14400000000000002,0.1223679999999999,0.160192
0.164288,0.138752,0.161984
0.146368,0.109376,0.14710399999999996
0.168576,0.100672,0.149248
0.122112,0.158976,0.143872
0.105152,0.09171199999999995,0.135872
0.157376,0.12150399999999995,0.152256
0.13619199999999998,0.114176,0.143168
0.1420799999999999,0.10464,0.126464
0.185664,0.130432,0.1548159999999999
0.17424,0.15136,0.17472
0.170816,0.162432,0.191296
0.112768,0.1063679999999999,0.135296
0.1539839999999999,0.1427199999999999,0.1727999999999999
0.112064,0.126336,0.16224
0.1780479999999999,0.142208,0.158016
0.144,0.10595199999999999,0.137152
0.11584,0.092416,0.142336
0.116032,0.101632,0.133056
0.234176,0.161984,0.1623679999999999
0.1552639999999999,0.1212159999999999,0.147776
0.194624,0.149952,0.195072
0.127552,0.092288,0.130048
0.171072,0.111936,0.190912
0.1412479999999999,0.12342399999999995,0.16073599999999993
0.178624,0.147392,0.1843199999999999
0.1726079999999999,0.103936,0.190848
0.1594239999999999,0.1231999999999999,0.170048
0.1569279999999999,0.123328,0.1719679999999999
0.145792,0.13056,0.145024
0.149952,0.117824,0.159872
0.191104,0.1246719999999999,0.1807359999999999
0.115392,0.1017599999999999,0.135616
0.1443839999999999,0.09856,0.153056
0.18016,0.13152,0.147136
0.112704,0.11008,0.1472
0.1155839999999999,0.1014399999999999,0.12992
0.182336,0.160384,0.148224
0.12342399999999995,0.139264,0.163136
0.126208,0.101504,0.154752
0.148672,0.20735999999999993,0.160384
0.1533439999999999,0.12624,0.133888
0.231808,0.1185919999999999,0.16175999999999996
0.128768,0.089536,0.125696
0.163776,0.111552,0.1541759999999999
0.15267199999999995,0.138624,0.17056
0.14048,0.127104,0.151552
0.129856,0.100352,0.150784
0.1144319999999999,0.103808,0.13088
0.0999039999999999,0.103808,0.13999999999999996
0.1978879999999999,0.1190399999999999,0.167424
0.145152,0.127488,0.171648
0.146496,0.130688,0.147776
0.167424,0.113856,0.1414399999999999
0.2292479999999999,0.099968,0.14038399999999995
0.09856,0.112192,0.14015999999999995
0.179456,0.124096,0.138816
0.1828479999999999,0.145056,0.149248
0.186048,0.1162879999999999,0.143872
0.173184,0.141696,0.164128
0.109568,0.107488,0.1448959999999999
0.157056,0.102976,0.12716799999999995
0.125184,0.117504,0.165952
0.137536,0.1164159999999999,0.14556799999999995
0.163776,0.163136,0.17702400000000001
0.121664,0.104768,0.1194239999999999
0.137088,0.1162879999999999,0.15215999999999996
0.109632,0.085312,0.12883199999999995
0.170816,0.14412799999999995,0.162432
0.146368,0.108736,0.147328
0.0989439999999999,0.093888,0.1152
0.13481599999999994,0.097344,0.122208
0.14473599999999998,0.136896,0.137344
