Layer,Area_um_sq,Group,Metric
Basal,0.152448,MCC Cre -,Area_um_sq
Basal,0.147392,MCC Cre -,Area_um_sq
Basal,0.1734399999999999,MCC Cre -,Area_um_sq
Basal,0.181248,MCC Cre -,Area_um_sq
Basal,0.17312,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.167296,MCC Cre -,Area_um_sq
Basal,0.164352,MCC Cre -,Area_um_sq
Basal,0.183552,MCC Cre -,Area_um_sq
Basal,0.18176,MCC Cre -,Area_um_sq
Basal,0.14816,MCC Cre -,Area_um_sq
Basal,0.20704,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.190016,MCC Cre -,Area_um_sq
Basal,0.15862399999999993,MCC Cre -,Area_um_sq
Basal,0.157408,MCC Cre -,Area_um_sq
Basal,0.172736,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.19008,MCC Cre -,Area_um_sq
Basal,0.1727999999999999,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.1633919999999999,MCC Cre -,Area_um_sq
Basal,0.19168,MCC Cre -,Area_um_sq
Basal,0.14912,MCC Cre -,Area_um_sq
Basal,0.146304,MCC Cre -,Area_um_sq
Basal,0.207552,MCC Cre -,Area_um_sq
Basal,0.167104,MCC Cre -,Area_um_sq
Basal,0.194176,MCC Cre -,Area_um_sq
Basal,0.175808,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.11769599999999994,MCC Cre -,Area_um_sq
Basal,0.138688,MCC Cre -,Area_um_sq
Basal,0.127136,MCC Cre -,Area_um_sq
Basal,0.13408,MCC Cre -,Area_um_sq
Basal,0.164608,MCC Cre -,Area_um_sq
Basal,0.1888959999999999,MCC Cre -,Area_um_sq
Basal,0.167104,MCC Cre -,Area_um_sq
Basal,0.174848,MCC Cre -,Area_um_sq
Basal,0.182336,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.14816,MCC Cre -,Area_um_sq
Basal,0.2094079999999999,MCC Cre -,Area_um_sq
Basal,0.2376319999999999,MCC Cre -,Area_um_sq
Basal,0.225408,MCC Cre -,Area_um_sq
Basal,0.167808,MCC Cre -,Area_um_sq
Basal,0.1479039999999999,MCC Cre -,Area_um_sq
Basal,0.165568,MCC Cre -,Area_um_sq
Basal,0.124928,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.1602559999999999,MCC Cre -,Area_um_sq
Basal,0.1962239999999999,MCC Cre -,Area_um_sq
Basal,0.1303679999999999,MCC Cre -,Area_um_sq
Basal,0.164768,MCC Cre -,Area_um_sq
Basal,0.153408,MCC Cre -,Area_um_sq
Basal,0.147328,MCC Cre -,Area_um_sq
Basal,0.1214719999999999,MCC Cre -,Area_um_sq
Basal,0.14432,MCC Cre -,Area_um_sq
Basal,0.18176,MCC Cre -,Area_um_sq
Basal,0.147328,MCC Cre -,Area_um_sq
Basal,0.12543999999999994,MCC Cre -,Area_um_sq
Basal,0.13952,MCC Cre -,Area_um_sq
Basal,0.1962239999999999,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.180224,MCC Cre -,Area_um_sq
Basal,0.1602559999999999,MCC Cre -,Area_um_sq
Basal,0.174976,MCC Cre -,Area_um_sq
Basal,0.1884799999999999,MCC Cre -,Area_um_sq
Basal,0.191328,MCC Cre -,Area_um_sq
Basal,0.1984,MCC Cre -,Area_um_sq
Basal,0.147392,MCC Cre -,Area_um_sq
Basal,0.17664,MCC Cre -,Area_um_sq
Basal,0.1772159999999999,MCC Cre -,Area_um_sq
Basal,0.14848,MCC Cre -,Area_um_sq
Basal,0.12998399999999993,MCC Cre -,Area_um_sq
Basal,0.230656,MCC Cre -,Area_um_sq
Basal,0.2305279999999999,MCC Cre -,Area_um_sq
Basal,0.150336,MCC Cre -,Area_um_sq
Basal,0.155584,MCC Cre -,Area_um_sq
Basal,0.2376319999999999,MCC Cre -,Area_um_sq
Basal,0.19904,MCC Cre -,Area_um_sq
Basal,0.13888,MCC Cre -,Area_um_sq
Basal,0.147456,MCC Cre -,Area_um_sq
Basal,0.153216,MCC Cre -,Area_um_sq
Basal,0.153216,MCC Cre -,Area_um_sq
Basal,0.167232,MCC Cre -,Area_um_sq
Basal,0.2087679999999999,MCC Cre -,Area_um_sq
Basal,0.1575679999999999,MCC Cre -,Area_um_sq
Basal,0.138688,MCC Cre -,Area_um_sq
Basal,0.140736,MCC Cre -,Area_um_sq
Basal,0.1780479999999999,MCC Cre -,Area_um_sq
Basal,0.15036799999999995,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.139456,MCC Cre -,Area_um_sq
Basal,0.125888,MCC Cre -,Area_um_sq
Basal,0.164608,MCC Cre -,Area_um_sq
Basal,0.195904,MCC Cre -,Area_um_sq
Basal,0.1245439999999999,MCC Cre -,Area_um_sq
Basal,0.2177919999999999,MCC Cre -,Area_um_sq
Basal,0.139264,MCC Cre -,Area_um_sq
Basal,0.149504,MCC Cre -,Area_um_sq
Basal,0.19008,MCC Cre -,Area_um_sq
Basal,0.150336,MCC Cre -,Area_um_sq
Basal,0.169536,MCC Cre -,Area_um_sq
Basal,0.142848,MCC Cre -,Area_um_sq
Basal,0.1849599999999999,MCC Cre -,Area_um_sq
Basal,0.13888,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.138752,MCC Cre -,Area_um_sq
Basal,0.204736,MCC Cre -,Area_um_sq
Basal,0.125696,MCC Cre -,Area_um_sq
Basal,0.1255679999999999,MCC Cre -,Area_um_sq
Basal,0.137344,MCC Cre -,Area_um_sq
Basal,0.161984,MCC Cre -,Area_um_sq
Basal,0.144704,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.167296,MCC Cre -,Area_um_sq
Basal,0.174208,MCC Cre -,Area_um_sq
Basal,0.13504,MCC Cre -,Area_um_sq
Basal,0.13088,MCC Cre -,Area_um_sq
Basal,0.19328,MCC Cre -,Area_um_sq
Basal,0.1805439999999999,MCC Cre -,Area_um_sq
Basal,0.180224,MCC Cre -,Area_um_sq
Basal,0.1799039999999999,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.154752,MCC Cre -,Area_um_sq
Basal,0.15129599999999999,MCC Cre -,Area_um_sq
Basal,0.156544,MCC Cre -,Area_um_sq
Basal,0.164768,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.183616,MCC Cre -,Area_um_sq
Basal,0.1650559999999999,MCC Cre -,Area_um_sq
Basal,0.163072,MCC Cre -,Area_um_sq
Basal,0.191744,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.124928,MCC Cre -,Area_um_sq
Basal,0.170368,MCC Cre -,Area_um_sq
Basal,0.184832,MCC Cre -,Area_um_sq
Basal,0.14368,MCC Cre -,Area_um_sq
Basal,0.1962239999999999,MCC Cre -,Area_um_sq
Basal,0.2094079999999999,MCC Cre -,Area_um_sq
Basal,0.142848,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.203264,MCC Cre -,Area_um_sq
Basal,0.1504,MCC Cre -,Area_um_sq
Basal,0.17513599999999996,MCC Cre -,Area_um_sq
Basal,0.14656,MCC Cre -,Area_um_sq
Basal,0.15708799999999995,MCC Cre -,Area_um_sq
Basal,0.138752,MCC Cre -,Area_um_sq
Basal,0.134848,MCC Cre -,Area_um_sq
Basal,0.1205759999999999,MCC Cre -,Area_um_sq
Basal,0.160832,MCC Cre -,Area_um_sq
Basal,0.10912,MCC Cre -,Area_um_sq
Basal,0.13504,MCC Cre -,Area_um_sq
Basal,0.1772159999999999,MCC Cre -,Area_um_sq
Basal,0.1171199999999999,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.20992,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.17056,MCC Cre -,Area_um_sq
Basal,0.1500159999999999,MCC Cre -,Area_um_sq
Basal,0.204736,MCC Cre -,Area_um_sq
Basal,0.135424,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.1671679999999999,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.1648,MCC Cre -,Area_um_sq
Basal,0.17664,MCC Cre -,Area_um_sq
Basal,0.147456,MCC Cre -,Area_um_sq
Basal,0.147456,MCC Cre -,Area_um_sq
Basal,0.1167359999999999,MCC Cre -,Area_um_sq
Basal,0.190336,MCC Cre -,Area_um_sq
Basal,0.15616,MCC Cre -,Area_um_sq
Basal,0.1644159999999999,MCC Cre -,Area_um_sq
Basal,0.20704,MCC Cre -,Area_um_sq
Basal,0.167424,MCC Cre -,Area_um_sq
Basal,0.17254399999999995,MCC Cre -,Area_um_sq
Basal,0.136384,MCC Cre -,Area_um_sq
Basal,0.169984,MCC Cre -,Area_um_sq
Basal,0.1633919999999999,MCC Cre -,Area_um_sq
Basal,0.1568,MCC Cre -,Area_um_sq
Basal,0.129408,MCC Cre -,Area_um_sq
Basal,0.160384,MCC Cre -,Area_um_sq
Basal,0.1245439999999999,MCC Cre -,Area_um_sq
Basal,0.1539839999999999,MCC Cre -,Area_um_sq
Basal,0.1650559999999999,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.140992,MCC Cre -,Area_um_sq
Basal,0.11424,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.1208959999999999,MCC Cre -,Area_um_sq
Basal,0.169984,MCC Cre -,Area_um_sq
Basal,0.212032,MCC Cre -,Area_um_sq
Basal,0.143424,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.147392,MCC Cre -,Area_um_sq
Basal,0.144,MCC Cre -,Area_um_sq
Basal,0.16585599999999995,MCC Cre -,Area_um_sq
Basal,0.177792,MCC Cre -,Area_um_sq
Basal,0.1500159999999999,MCC Cre -,Area_um_sq
Basal,0.16566399999999995,MCC Cre -,Area_um_sq
Basal,0.1792639999999999,MCC Cre -,Area_um_sq
Basal,0.21728,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.16544,MCC Cre -,Area_um_sq
Basal,0.157184,MCC Cre -,Area_um_sq
Basal,0.17312,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.1223679999999999,MCC Cre -,Area_um_sq
Basal,0.153536,MCC Cre -,Area_um_sq
Basal,0.15008,MCC Cre -,Area_um_sq
Basal,0.170432,MCC Cre -,Area_um_sq
Basal,0.144128,MCC Cre -,Area_um_sq
Basal,0.178176,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.171008,MCC Cre -,Area_um_sq
Basal,0.1171199999999999,MCC Cre -,Area_um_sq
Basal,0.194816,MCC Cre -,Area_um_sq
Basal,0.14848,MCC Cre -,Area_um_sq
Basal,0.1475199999999999,MCC Cre -,Area_um_sq
Basal,0.1616,MCC Cre -,Area_um_sq
Basal,0.1328,MCC Cre -,Area_um_sq
Basal,0.198208,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.13088,MCC Cre -,Area_um_sq
Basal,0.1255679999999999,MCC Cre -,Area_um_sq
Basal,0.161984,MCC Cre -,Area_um_sq
Basal,0.137088,MCC Cre -,Area_um_sq
Basal,0.142848,MCC Cre -,Area_um_sq
Basal,0.160384,MCC Cre -,Area_um_sq
Basal,0.191744,MCC Cre -,Area_um_sq
Basal,0.174144,MCC Cre -,Area_um_sq
Basal,0.21696,MCC Cre -,Area_um_sq
Basal,0.1533439999999999,MCC Cre -,Area_um_sq
Basal,0.153408,MCC Cre -,Area_um_sq
Basal,0.1208959999999999,MCC Cre -,Area_um_sq
Basal,0.154752,MCC Cre -,Area_um_sq
Basal,0.183296,MCC Cre -,Area_um_sq
Basal,0.152896,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.153536,MCC Cre -,Area_um_sq
Basal,0.143616,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.16720000000000002,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.131296,MCC Cre -,Area_um_sq
Basal,0.101376,MCC Cre -,Area_um_sq
Basal,0.185024,MCC Cre -,Area_um_sq
Basal,0.14432,MCC Cre -,Area_um_sq
Basal,0.13504,MCC Cre -,Area_um_sq
Basal,0.144128,MCC Cre -,Area_um_sq
Basal,0.225984,MCC Cre -,Area_um_sq
Basal,0.125888,MCC Cre -,Area_um_sq
Basal,0.227904,MCC Cre -,Area_um_sq
Basal,0.1706879999999999,MCC Cre -,Area_um_sq
Basal,0.181504,MCC Cre -,Area_um_sq
Basal,0.16352,MCC Cre -,Area_um_sq
Basal,0.168544,MCC Cre -,Area_um_sq
Basal,0.145088,MCC Cre -,Area_um_sq
Basal,0.176896,MCC Cre -,Area_um_sq
Basal,0.129408,MCC Cre -,Area_um_sq
Basal,0.144128,MCC Cre -,Area_um_sq
Basal,0.143616,MCC Cre -,Area_um_sq
Basal,0.1539839999999999,MCC Cre -,Area_um_sq
Basal,0.18137599999999998,MCC Cre -,Area_um_sq
Basal,0.155904,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.13088,MCC Cre -,Area_um_sq
Basal,0.1631999999999999,MCC Cre -,Area_um_sq
Basal,0.1602559999999999,MCC Cre -,Area_um_sq
Basal,0.1368319999999999,MCC Cre -,Area_um_sq
Basal,0.12128,MCC Cre -,Area_um_sq
Basal,0.181248,MCC Cre -,Area_um_sq
Basal,0.161152,MCC Cre -,Area_um_sq
Basal,0.16352,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.1786879999999999,MCC Cre -,Area_um_sq
Basal,0.140992,MCC Cre -,Area_um_sq
Basal,0.206848,MCC Cre -,Area_um_sq
Basal,0.163648,MCC Cre -,Area_um_sq
Basal,0.1727999999999999,MCC Cre -,Area_um_sq
Basal,0.184448,MCC Cre -,Area_um_sq
Basal,0.183936,MCC Cre -,Area_um_sq
Basal,0.137856,MCC Cre -,Area_um_sq
Basal,0.17312,MCC Cre -,Area_um_sq
Basal,0.180224,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.181504,MCC Cre -,Area_um_sq
Basal,0.1568,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.140992,MCC Cre -,Area_um_sq
Basal,0.150272,MCC Cre -,Area_um_sq
Basal,0.195264,MCC Cre -,Area_um_sq
Basal,0.140864,MCC Cre -,Area_um_sq
Basal,0.150336,MCC Cre -,Area_um_sq
Basal,0.16544,MCC Cre -,Area_um_sq
Basal,0.164608,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.178176,MCC Cre -,Area_um_sq
Basal,0.149504,MCC Cre -,Area_um_sq
Basal,0.140992,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.144704,MCC Cre -,Area_um_sq
Basal,0.147264,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.125888,MCC Cre -,Area_um_sq
Basal,0.227904,MCC Cre -,Area_um_sq
Basal,0.164352,MCC Cre -,Area_um_sq
Basal,0.221568,MCC Cre -,Area_um_sq
Basal,0.1131519999999999,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.144704,MCC Cre -,Area_um_sq
Basal,0.195072,MCC Cre -,Area_um_sq
Basal,0.127808,MCC Cre -,Area_um_sq
Basal,0.136384,MCC Cre -,Area_um_sq
Basal,0.13654399999999994,MCC Cre -,Area_um_sq
Basal,0.135424,MCC Cre -,Area_um_sq
Basal,0.16479999999999995,MCC Cre -,Area_um_sq
Basal,0.165568,MCC Cre -,Area_um_sq
Basal,0.14329599999999995,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.176512,MCC Cre -,Area_um_sq
Basal,0.195072,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.164928,MCC Cre -,Area_um_sq
Basal,0.15488,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.121088,MCC Cre -,Area_um_sq
Basal,0.167232,MCC Cre -,Area_um_sq
Basal,0.144704,MCC Cre -,Area_um_sq
Basal,0.1479039999999999,MCC Cre -,Area_um_sq
Basal,0.1479039999999999,MCC Cre -,Area_um_sq
Basal,0.1953919999999999,MCC Cre -,Area_um_sq
Basal,0.1504,MCC Cre -,Area_um_sq
Basal,0.169984,MCC Cre -,Area_um_sq
Basal,0.2143999999999999,MCC Cre -,Area_um_sq
Basal,0.159872,MCC Cre -,Area_um_sq
Basal,0.213632,MCC Cre -,Area_um_sq
Basal,0.1197439999999999,MCC Cre -,Area_um_sq
Basal,0.2143999999999999,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.130688,MCC Cre -,Area_um_sq
Basal,0.176896,MCC Cre -,Area_um_sq
Basal,0.162112,MCC Cre -,Area_um_sq
Basal,0.17536,MCC Cre -,Area_um_sq
Basal,0.2083839999999999,MCC Cre -,Area_um_sq
Basal,0.134848,MCC Cre -,Area_um_sq
Basal,0.159872,MCC Cre -,Area_um_sq
Basal,0.142336,MCC Cre -,Area_um_sq
Basal,0.209088,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.120768,MCC Cre -,Area_um_sq
Basal,0.174976,MCC Cre -,Area_um_sq
Basal,0.144864,MCC Cre -,Area_um_sq
Basal,0.164928,MCC Cre -,Area_um_sq
Basal,0.17276799999999995,MCC Cre -,Area_um_sq
Basal,0.1255679999999999,MCC Cre -,Area_um_sq
Basal,0.1475199999999999,MCC Cre -,Area_um_sq
Basal,0.154304,MCC Cre -,Area_um_sq
Basal,0.1617279999999999,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.174976,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.139456,MCC Cre -,Area_um_sq
Basal,0.144256,MCC Cre -,Area_um_sq
Basal,0.16716799999999998,MCC Cre -,Area_um_sq
Basal,0.181248,MCC Cre -,Area_um_sq
Basal,0.17254399999999995,MCC Cre -,Area_um_sq
Basal,0.1984,MCC Cre -,Area_um_sq
Basal,0.155328,MCC Cre -,Area_um_sq
Basal,0.178304,MCC Cre -,Area_um_sq
Basal,0.2052479999999999,MCC Cre -,Area_um_sq
Basal,0.1805439999999999,MCC Cre -,Area_um_sq
Basal,0.14368,MCC Cre -,Area_um_sq
Basal,0.15488,MCC Cre -,Area_um_sq
Basal,0.161152,MCC Cre -,Area_um_sq
Basal,0.1786879999999999,MCC Cre -,Area_um_sq
Basal,0.1711359999999999,MCC Cre -,Area_um_sq
Basal,0.161984,MCC Cre -,Area_um_sq
Basal,0.12864,MCC Cre -,Area_um_sq
Basal,0.195264,MCC Cre -,Area_um_sq
Basal,0.1962239999999999,MCC Cre -,Area_um_sq
Basal,0.191168,MCC Cre -,Area_um_sq
Basal,0.1225599999999999,MCC Cre -,Area_um_sq
Basal,0.17663999999999996,MCC Cre -,Area_um_sq
Basal,0.1470719999999999,MCC Cre -,Area_um_sq
Basal,0.208064,MCC Cre -,Area_um_sq
Basal,0.125056,MCC Cre -,Area_um_sq
Basal,0.12905599999999995,MCC Cre -,Area_um_sq
Basal,0.132416,MCC Cre -,Area_um_sq
Basal,0.184448,MCC Cre -,Area_um_sq
Basal,0.251008,MCC Cre -,Area_um_sq
Basal,0.143296,MCC Cre -,Area_um_sq
Basal,0.174016,MCC Cre -,Area_um_sq
Basal,0.180992,MCC Cre -,Area_um_sq
Basal,0.153408,MCC Cre -,Area_um_sq
Basal,0.166208,MCC Cre -,Area_um_sq
Basal,0.135424,MCC Cre -,Area_um_sq
Basal,0.210816,MCC Cre -,Area_um_sq
Basal,0.185024,MCC Cre -,Area_um_sq
Basal,0.1625599999999999,MCC Cre -,Area_um_sq
Basal,0.17312,MCC Cre -,Area_um_sq
Basal,0.137344,MCC Cre -,Area_um_sq
Basal,0.125696,MCC Cre -,Area_um_sq
Basal,0.1631999999999999,MCC Cre -,Area_um_sq
Basal,0.215616,MCC Cre -,Area_um_sq
Basal,0.1585919999999999,MCC Cre -,Area_um_sq
Basal,0.1479039999999999,MCC Cre -,Area_um_sq
Basal,0.127488,MCC Cre -,Area_um_sq
Basal,0.139456,MCC Cre -,Area_um_sq
Basal,0.140992,MCC Cre -,Area_um_sq
Basal,0.1711359999999999,MCC Cre -,Area_um_sq
Basal,0.1616,MCC Cre -,Area_um_sq
Basal,0.1648,MCC Cre -,Area_um_sq
Basal,0.167232,MCC Cre -,Area_um_sq
Basal,0.1205759999999999,MCC Cre -,Area_um_sq
Basal,0.15072,MCC Cre -,Area_um_sq
Basal,0.169216,MCC Cre -,Area_um_sq
Basal,0.15008,MCC Cre -,Area_um_sq
Basal,0.126272,MCC Cre -,Area_um_sq
Basal,0.1616,MCC Cre -,Area_um_sq
Basal,0.1878399999999999,MCC Cre -,Area_um_sq
Basal,0.118464,MCC Cre -,Area_um_sq
Basal,0.12534399999999996,MCC Cre -,Area_um_sq
Basal,0.144256,MCC Cre -,Area_um_sq
Basal,0.177792,MCC Cre -,Area_um_sq
Basal,0.1671679999999999,MCC Cre -,Area_um_sq
Basal,0.164608,MCC Cre -,Area_um_sq
Basal,0.1616,MCC Cre -,Area_um_sq
Basal,0.1650559999999999,MCC Cre -,Area_um_sq
Basal,0.1648,MCC Cre -,Area_um_sq
Basal,0.137856,MCC Cre -,Area_um_sq
Basal,0.153536,MCC Cre -,Area_um_sq
Basal,0.170624,MCC Cre -,Area_um_sq
Basal,0.1727999999999999,MCC Cre -,Area_um_sq
Basal,0.1500159999999999,MCC Cre -,Area_um_sq
Basal,0.170432,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.174784,MCC Cre -,Area_um_sq
Basal,0.2426239999999999,MCC Cre -,Area_um_sq
Basal,0.138752,MCC Cre -,Area_um_sq
Basal,0.196224,MCC Cre -,Area_um_sq
Basal,0.167232,MCC Cre -,Area_um_sq
Basal,0.125696,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.1650559999999999,MCC Cre -,Area_um_sq
Basal,0.126272,MCC Cre -,Area_um_sq
Basal,0.1799039999999999,MCC Cre -,Area_um_sq
Basal,0.140736,MCC Cre -,Area_um_sq
Basal,0.1500159999999999,MCC Cre -,Area_um_sq
Basal,0.1245439999999999,MCC Cre -,Area_um_sq
Basal,0.207552,MCC Cre -,Area_um_sq
Basal,0.14892799999999995,MCC Cre -,Area_um_sq
Basal,0.17664,MCC Cre -,Area_um_sq
Basal,0.183552,MCC Cre -,Area_um_sq
Basal,0.16815999999999998,MCC Cre -,Area_um_sq
Basal,0.2104319999999999,MCC Cre -,Area_um_sq
Basal,0.1328,MCC Cre -,Area_um_sq
Basal,0.142848,MCC Cre -,Area_um_sq
Basal,0.21343999999999996,MCC Cre -,Area_um_sq
Basal,0.163008,MCC Cre -,Area_um_sq
Basal,0.167104,MCC Cre -,Area_um_sq
Basal,0.144128,MCC Cre -,Area_um_sq
Basal,0.15072,MCC Cre -,Area_um_sq
Basal,0.200512,MCC Cre -,Area_um_sq
Basal,0.155904,MCC Cre -,Area_um_sq
Basal,0.137856,MCC Cre -,Area_um_sq
Basal,0.147328,MCC Cre -,Area_um_sq
Basal,0.143424,MCC Cre -,Area_um_sq
Basal,0.200512,MCC Cre -,Area_um_sq
Basal,0.146496,MCC Cre -,Area_um_sq
Basal,0.153216,MCC Cre -,Area_um_sq
Basal,0.1479039999999999,MCC Cre -,Area_um_sq
Basal,0.12499199999999999,MCC Cre -,Area_um_sq
Basal,0.167424,MCC Cre -,Area_um_sq
Basal,0.17056,MCC Cre -,Area_um_sq
Basal,0.180992,MCC Cre -,Area_um_sq
Basal,0.2239999999999999,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.195072,MCC Cre -,Area_um_sq
Basal,0.152064,MCC Cre -,Area_um_sq
Basal,0.1849599999999999,MCC Cre -,Area_um_sq
Basal,0.149568,MCC Cre -,Area_um_sq
Basal,0.1882879999999999,MCC Cre -,Area_um_sq
Basal,0.1504,MCC Cre -,Area_um_sq
Basal,0.118464,MCC Cre -,Area_um_sq
Basal,0.206848,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.1272319999999999,MCC Cre -,Area_um_sq
Basal,0.150464,MCC Cre -,Area_um_sq
Basal,0.21824,MCC Cre -,Area_um_sq
Basal,0.1529599999999999,MCC Cre -,Area_um_sq
Basal,0.174976,MCC Cre -,Area_um_sq
Basal,0.1571199999999999,MCC Cre -,Area_um_sq
Basal,0.1376,MCC Cre -,Area_um_sq
Basal,0.192576,MCC Cre -,Area_um_sq
Basal,0.212224,MCC Cre -,Area_um_sq
Basal,0.170368,MCC Cre -,Area_um_sq
Basal,0.1310079999999999,MCC Cre -,Area_um_sq
Basal,0.149696,MCC Cre -,Area_um_sq
Basal,0.1539839999999999,MCC Cre -,Area_um_sq
Basal,0.115968,MCC Cre -,Area_um_sq
Basal,0.1585919999999999,MCC Cre -,Area_um_sq
Basal,0.1585919999999999,MCC Cre -,Area_um_sq
Basal,0.163008,MCC Cre -,Area_um_sq
Basal,0.181248,MCC Cre -,Area_um_sq
Basal,0.180224,MCC Cre -,Area_um_sq
Basal,0.190336,MCC Cre -,Area_um_sq
Basal,0.1185919999999999,MCC Cre -,Area_um_sq
Basal,0.1437439999999999,MCC Cre -,Area_um_sq
Basal,0.143424,MCC Cre -,Area_um_sq
Basal,0.1943679999999999,MCC Cre -,Area_um_sq
Basal,0.151744,MCC Cre -,Area_um_sq
Basal,0.147392,MCC Cre -,Area_um_sq
Basal,0.14816,MCC Cre -,Area_um_sq
Basal,0.1328,MCC Cre -,Area_um_sq
Basal,0.171008,MCC Cre -,Area_um_sq
Basal,0.160832,MCC Cre -,Area_um_sq
Basal,0.17056,MCC Cre -,Area_um_sq
Basal,0.176896,MCC Cre -,Area_um_sq
Basal,0.129024,MCC Cre -,Area_um_sq
Basal,0.155392,MCC Cre -,Area_um_sq
Basal,0.13888,MCC Cre -,Area_um_sq
Basal,0.1633919999999999,MCC Cre -,Area_um_sq
Basal,0.14412799999999998,MCC Cre -,Area_um_sq
Basal,0.19552,MCC Cre -,Area_um_sq
Basal,0.174976,MCC Cre -,Area_um_sq
Basal,0.138752,MCC Cre -,Area_um_sq
Basal,0.125696,MCC Cre -,Area_um_sq
Basal,0.1943679999999999,MCC Cre -,Area_um_sq
Basal,0.178176,MCC Cre -,Area_um_sq
