Basal,Proximal,Distal
0.15744,0.174016,0.180224
0.218048,0.169408,0.15808
0.1984,0.15264,0.184192
0.1625599999999999,0.117184,0.18623999999999996
0.138752,0.144128,0.187776
0.17007999999999995,0.14304,0.143872
0.157056,0.164608,0.151104
0.15654399999999996,0.1146239999999999,0.153472
0.201792,0.15136,0.1604479999999999
0.168896,0.1265919999999999,0.12726399999999993
0.137344,0.11456,0.158912
0.16544,0.11158399999999996,0.14083199999999996
0.15616,0.169408,0.182784
0.1772159999999999,0.1740799999999999,0.2314239999999999
0.143168,0.122112,0.1384959999999999
0.14656,0.151232,0.191104
0.142848,0.138624,0.122816
0.198592,0.142208,0.2142079999999999
0.159872,0.11100799999999995,0.152064
0.195264,0.138816,0.1882879999999999
0.13888,0.099712,0.12992
0.1617279999999999,0.1581439999999999,0.1886719999999999
0.12940799999999997,0.158336,0.15488
0.1884799999999999,0.1333119999999999,0.14652799999999994
0.1539839999999999,0.12550399999999995,0.1569279999999999
0.170176,0.138816,0.158656
0.170176,0.148096,0.163008
0.16854399999999994,0.171392,0.1719679999999999
0.1706879999999999,0.1335039999999999,0.13475199999999998
0.1571199999999999,0.131456,0.15635199999999994
0.174784,0.142656,0.179456
0.162816,0.138816,0.1383039999999999
0.182464,0.136576,0.12892799999999993
0.150784,0.131456,0.1792
0.1602559999999999,0.1146239999999999,0.131584
0.161984,0.115648,0.17263999999999996
0.1734399999999999,0.158848,0.150912
0.170304,0.126208,0.1458559999999999
0.124928,0.1341439999999999,0.177728
0.185024,0.106304,0.1485439999999999
0.1675519999999999,0.114816,0.165184
0.1602559999999999,0.125696,0.173376
0.1510399999999999,0.1445759999999999,0.135296
0.120448,0.133632,0.16995199999999994
0.124288,0.1190399999999999,0.122432
0.099616,0.113728,0.154528
0.19552,0.1217279999999999,0.176448
0.1947519999999999,0.151168,0.205952
0.130496,0.12143999999999994,0.1610879999999999
0.146816,0.1435519999999999,0.16224
0.2064639999999999,0.15456,0.16102399999999994
0.202176,0.1248639999999999,0.175872
0.18303999999999995,0.131904,0.15699199999999996
0.174784,0.136576,0.165568
0.162304,0.149248,0.1546239999999999
0.14816,0.16416,0.14102399999999998
0.162176,0.1241599999999999,0.143488
0.14784,0.1114879999999999,0.18752
0.1500159999999999,0.140864,0.16096
0.169216,0.128448,0.167296
0.176576,0.139904,0.179136
0.2156799999999999,0.13408,0.163872
0.148416,0.1456,0.157888
0.2079359999999999,0.15136,0.1826559999999999
0.146304,0.149504,0.1648
0.1970559999999999,0.126464,0.169408
0.122304,0.126752,0.159168
0.135424,0.131328,0.179328
0.1617279999999999,0.129888,0.161792
0.1500159999999999,0.144448,0.1541759999999999
0.160832,0.12214399999999995,0.1625599999999999
0.1876479999999999,0.133952,0.181312
0.1245439999999999,0.13376,0.15328
0.166016,0.142208,0.15478399999999995
0.1376639999999999,0.116544,0.159168
0.134784,0.1121279999999999,0.142464
0.1500159999999999,0.1132799999999999,0.168384
0.183552,0.130112,0.157248
0.11779199999999995,0.132288,0.15328
0.16608,0.13152,0.149568
0.1799039999999999,0.1217279999999999,0.136576
0.18726399999999993,0.1431359999999999,0.14848
0.184832,0.112256,0.15251199999999998
0.138688,0.127744,0.151552
0.132096,0.167424,0.1694719999999999
0.129408,0.13568,0.144064
0.13856,0.136576,0.194816
0.167424,0.125504,0.142016
0.13408,0.155904,0.180416
0.201728,0.166592,0.161792
0.160384,0.123136,0.140928
0.15456,0.158336,0.181312
0.1843199999999999,0.1255679999999999,0.14944000000000002
0.195264,0.15286399999999994,0.142336
0.154304,0.14112,0.187072
0.164352,0.13696,0.139648
0.13888,0.1696,0.150912
0.178176,0.128448,0.16275199999999995
0.138176,0.1313919999999999,0.16176
0.180992,0.1351679999999999,0.153472
0.140672,0.13024,0.1251199999999999
0.1698559999999999,0.11936,0.14688
0.14784,0.14112,0.150336
0.12064,0.127104,0.150336
0.127744,0.1168,0.144896
0.13503999999999994,0.11033599999999995,0.160512
0.190272,0.131904,0.156672
0.1734399999999999,0.1663359999999999,0.1491839999999999
0.2426239999999999,0.160384,0.1610879999999999
0.16544,0.105792,0.134272
0.196288,0.123136,0.18355199999999994
0.164352,0.129984,0.186784
0.19904,0.1257599999999999,0.16272
0.1772159999999999,0.16745599999999994,0.1690239999999999
0.16956799999999989,0.134464,0.180416
0.152064,0.1655039999999999,0.149888
0.183936,0.1424,0.150912
0.1500159999999999,0.139904,0.145152
0.16576000000000002,0.1313919999999999,0.165824
0.1696,0.159488,0.163008
0.174848,0.13152,0.15136
0.163072,0.13088,0.1470719999999999
0.169216,0.1458559999999999,0.1516799999999999
0.1208959999999999,0.1587839999999999,0.163648
0.17056,0.1587839999999999,0.12726399999999993
0.17536,0.1249919999999999,0.1569279999999999
0.170816,0.129856,0.20032
0.144256,0.12614399999999998,0.163648
0.193408,0.1658879999999999,0.2334719999999999
0.127936,0.1112959999999999,0.1508479999999999
0.1376639999999999,0.1032319999999999,0.14112
0.127936,0.1174399999999999,0.1368319999999999
0.13888,0.142656,0.209024
0.118464,0.14304,0.19577599999999995
0.203584,0.15328,0.170816
0.137024,0.12608,0.1568
0.125696,0.151168,0.130464
0.1223679999999999,0.127552,0.140928
0.1539839999999999,0.135552,0.170816
0.198592,0.096896,0.13737599999999994
0.1625599999999999,0.126464,0.1200639999999999
0.17088,0.142592,0.176192
0.1953919999999999,0.1740799999999999,0.171072
0.168384,0.15571199999999996,0.21343999999999996
0.1479039999999999,0.149568,0.144064
0.174208,0.158976,0.163648
0.176896,0.122752,0.155712
0.16950399999999993,0.135488,0.176192
0.151744,0.1313919999999999,0.149888
0.113216,0.126208,0.13952
0.134848,0.1245439999999999,0.1555519999999999
0.1711359999999999,0.15791999999999995,0.158336
0.1585919999999999,0.1581439999999999,0.147648
0.1799039999999999,0.14112,0.166656
0.195168,0.122208,0.139648
0.202176,0.1182719999999999,0.18944
0.195072,0.15747199999999995,0.172224
0.167424,0.152448,0.13632
0.1897599999999999,0.130048,0.148864
0.195264,0.191488,0.178464
0.16742399999999996,0.122112,0.147264
0.198144,0.147776,0.169408
0.17184,0.129152,0.140864
0.1568,0.1077119999999999,0.1619199999999999
0.161984,0.1243519999999999,0.169792
0.14912,0.1077119999999999,0.1667199999999999
0.163072,0.136576,0.179136
0.182464,0.11616,0.16751999999999995
0.17536,0.1407999999999999,0.1569279999999999
0.19008,0.1556479999999999,0.19094399999999995
0.17312,0.135424,0.1623679999999999
0.151744,0.132512,0.156352
0.138752,0.176192,0.203392
0.193408,0.113664,0.1562879999999999
0.139456,0.142592,0.16768
0.1288959999999999,0.1241599999999999,0.1160959999999999
0.126272,0.1231999999999999,0.165248
0.1604479999999999,0.111232,0.142784
0.17382399999999995,0.132288,0.13216
0.135424,0.135104,0.126784
0.2305279999999999,0.158848,0.165312
0.174016,0.129152,0.1828479999999999
0.1510399999999999,0.147136,0.152384
0.169216,0.104,0.189824
0.156736,0.122304,0.1353599999999999
0.1500159999999999,0.151232,0.14505600000000002
0.171904,0.13696,0.137984
0.1786879999999999,0.147648,0.136768
0.185024,0.10905599999999996,0.169152
0.150272,0.1655039999999999,0.140288
0.183296,0.1556479999999999,0.171648
0.155904,0.130688,0.12927999999999995
0.1617279999999999,0.169088,0.163648
0.146368,0.158976,0.1562879999999999
0.16544,0.122304,0.164608
0.204736,0.1358079999999999,0.16838399999999995
0.19689599999999996,0.120128,0.1596159999999999
0.1771199999999999,0.1106559999999999,0.175168
0.138752,0.11488,0.141184
0.165568,0.157632,0.13792
0.18112,0.145152,0.152768
0.203264,0.13731199999999993,0.1774079999999999
0.1221759999999999,0.1249919999999999,0.1866239999999999
0.13743999999999995,0.131328,0.1757439999999999
0.15744,0.147328,0.142016
0.166144,0.1177599999999999,0.165568
0.160832,0.1529599999999999,0.14432
0.151744,0.122112,0.150496
0.167232,0.15904,0.157056
0.175808,0.129152,0.1811839999999999
0.162816,0.159808,0.168384
0.1991679999999999,0.118464,0.1479039999999999
0.147968,0.149248,0.187072
0.209664,0.145088,0.177536
0.1899519999999999,0.13408,0.258944
0.176896,0.135552,0.151552
0.1843199999999999,0.149568,0.1813759999999999
