0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.199999999999999893e-07,3.599999999999999837e-06,2.171999999999999872e-05,7.193999999999999223e-05,2.129999999999999935e-06,9.467999999999999474e-05,4.064999999999999874e-05,5.057999999999999345e-05,1.256999999999999823e-05,2.009999999999999814e-06
2.099999999999999884e-05,6.300000000000000261e-04,3.801000000000000125e-03,1.258950000000000000e-02,3.727500000000000344e-04,1.656900000000000039e-02,7.113750000000000281e-03,8.851499999999999993e-03,2.199749999999999883e-03,3.517500000000000119e-04
9.851999999999999863e-05,2.955600000000000067e-03,1.783211999999999992e-02,5.906274000000000246e-02,1.748729999999999989e-03,7.773228000000000082e-02,3.337364999999999776e-02,4.152617999999999587e-02,1.031996999999999949e-02,1.650210000000000045e-03
2.440000000000000355e-06,7.320000000000000389e-05,4.416400000000000881e-04,1.462780000000000113e-03,4.331000000000000377e-05,1.925159999999999979e-03,8.265500000000001145e-04,1.028460000000000138e-03,2.555900000000000381e-04,4.087000000000000680e-05
1.418800000000000172e-04,4.256400000000000461e-03,2.568028000000000324e-02,8.505706000000000377e-02,2.518370000000000244e-03,1.119433199999999989e-01,4.806185000000000318e-02,5.980242000000000197e-02,1.486193000000000063e-02,2.376490000000000199e-03
1.081200000000000016e-04,3.243599999999999695e-03,1.956972000000000225e-02,6.481794000000000444e-02,1.919130000000000011e-03,8.530667999999999584e-02,3.662565000000000265e-02,4.557257999999999448e-02,1.132557000000000008e-02,1.811010000000000050e-03
2.348000000000000220e-05,7.043999999999999914e-04,4.249880000000000151e-03,1.407626000000000190e-02,4.167700000000000636e-04,1.852571999999999899e-02,7.953850000000000156e-03,9.896820000000000617e-03,2.459530000000000136e-03,3.932900000000000241e-04
3.839999999999999657e-06,1.151999999999999948e-04,6.950399999999999591e-04,2.302079999999999751e-03,6.815999999999999793e-05,3.029759999999999832e-03,1.300799999999999960e-03,1.618559999999999791e-03,4.022399999999999435e-04,6.431999999999999404e-05
6.000000000000000787e-07,1.800000000000000046e-05,1.086000000000000105e-04,3.597000000000000154e-04,1.065000000000000137e-05,4.734000000000000144e-04,2.032500000000000073e-04,2.529000000000000215e-04,6.284999999999999626e-05,1.005000000000000034e-05
