MCC Cre -,MCC Cre -,MCC Cre -,MCC Cre +,MCC Cre +,MCC Cre +
Basal,Proximal,Distal,Basal,Proximal,Distal
1.3113075019765574,0.6131863970474231,2.344486351101238,0.5372963431180231,1.293410137251135,1.105243753822658
1.2330950065603217,0.6131863970474231,1.2101104113592278,5.315930992772949,1.8798106322691124,0.5817735829856836
1.2330950065603217,2.1164785830374004,1.49558615843421,0.9034554827261825,1.30691242609748,1.4167480055747386
0.8264504285485006,2.1164785830374004,0.9061450617312887,0.5372963431180231,1.5501979800941552,0.679133226178781
0.5435378626480406,1.9934156668883691,1.2101104113592278,0.9034554827261825,0.6974566791134768,1.839547251933476
1.326786256335209,2.3249194672693503,0.6462139335235663,1.3224288821180512,2.920368964418709,1.3379270889327264
1.0104733644465844,1.7613698361945456,0.8350621174164232,2.2516678542245083,0.607871129270012,0.5817735829856836
2.094338115802699,0.11817127271888034,0.6462139335235663,2.7234280297514752,1.5511910205993327,0.43653935612725714
0.8264504285485006,1.032214099667312,1.49558615843421,2.7234280297514752,1.5511910205993327,0.4190676257121276
0.5435378626480406,0.6415113562704869,0.8350621174164232,2.613723544256355,0.6974566791134768,0.4190676257121276
2.4085859866045887,1.4679995593691437,0.9061450617312887,1.1373233548608763,0.607871129270012,1.3379270889327264
1.6780069582465982,1.1271229973734012,0.44267024241527575,1.1373233548608763,5.281976581994661,0.43653935612725714
1.2046466613243918,0.6415113562704869,0.44267024241527575,2.6174733831601804,1.5254733659202313,0.679133226178781
1.1398950421859015,1.032214099667312,1.3595530546249388,1.6490699085302598,1.183468394555596,1.4167480055747386
1.6780069582465982,0.11817127271888034,0.8713304427253759,1.4300245771874003,1.183468394555596,1.761557458546273
0.14191671681658877,0.5484199629699852,1.4341561337065083,0.7139188955000416,1.546102737287532,1.6908753642264696
1.4238136486520985,2.744541685301209,1.1641320999353983,1.3230908348106725,1.546102737287532,1.2580326956800447
0.9166890839297696,2.744541685301209,0.8713304427253759,0.9424623257934507,3.6996259522811226,1.761557458546273
0.9166890839297696,3.645808712187187,1.2141164725626612,0.9424623257934507,1.5254733659202313,2.6638902882153395
1.1398950421859015,4.447953156653068,1.1641320999353983,0.7139188955000416,2.316734662860639,1.2580326956800447
0.14191671681658877,3.963712076166986,2.4167909228644495,1.2086484046206318,1.1873520592461189,2.311030350666991
2.538134712662037,2.8876008148308867,1.5692044855518352,2.494196107270637,1.168228250699324,1.035171970882133
3.203555760441825,1.622566063962882,3.712244251180141,3.8413258749202734,1.168228250699324,1.212955659436898
0.7809107210123316,1.622566063962882,2.14579011742062,3.1839350946663476,0.6728204019855513,1.0426982047745164
2.5097207844706553,5.194273924861877,1.2092979626113651,1.4169252528161111,0.6728204019855513,0.9922603331082019
0.7809107210123316,4.403924958590916,1.2092979626113651,3.1839350946663476,1.5269153682178973,2.1126755811472804
2.5097207844706553,4.816759471799273,1.8541375821626613,1.4169252528161111,1.8810263687380884,0.45604058063729375
2.76357864521855,1.1292831004367325,1.5935197014433173,4.323732875327522,0.7066404545028546,1.1204886075226286
2.76357864521855,1.1292831004367325,0.7973020957453951,2.725136719653529,0.9034445121024319,1.5230134899533883
4.03657298536568,2.5104889321827337,0.7551987760186061,3.4086802563625707,1.8810263687380884,1.1217874059482036
2.3513611067124502,2.5104889321827337,1.339527834643237,2.725136719653529,1.987566869214719,0.949423393031792
2.5008240294079065,2.700748201524163,0.7134980157842065,2.9960395637280897,0.6690972514784381,1.1204886075226286
4.056053881271303,2.846831747399905,0.7973020957453951,3.159521887484244,0.6690972514784381,1.0426982047745164
2.3513611067124502,1.3455556710430077,1.2662671195130986,1.5677292885712117,2.058829329264571,0.949423393031792
2.525495956521808,4.004486876830039,1.5935197014433173,1.1439588690263307,1.422931714524629,0.5408159959542617
4.65857895805019,2.921264941149296,2.605025565025418,1.7180297268161575,1.987566869214719,1.3611477185449052
3.292336716510023,1.3455556710430077,0.7134980157842065,1.5677292885712117,0.30979380270754264,0.45604058063729375
1.3815086786958672,2.6852425517513314,1.8570808919818211,1.1439588690263307,0.30979380270754264,1.215362065180578
1.587437299382876,3.3431785195535104,0.6195423435149531,2.2476830492754094,2.79956471632645,0.958605739290142
3.292336716510023,2.6852425517513314,1.6402283467005443,2.2476830492754094,2.2212085326191233,2.230708922741826
1.3815086786958672,1.0926011682677266,0.7551987760186061,3.909668844485937,1.7352861850945511,0.5408159959542617
4.722929635160361,1.737346930315301,2.944114673344095,3.6563060566347563,3.333836246383436,1.4712402903632025
0.30040585050228263,2.8607280296770607,0.6195423435149531,1.5294638242443004,2.2080646427530146,1.1836434709844
3.055961178565592,1.0926011682677266,5.086076892745527,0.7295439502730455,0.527075790622184,1.1836434709844
0.5390278014796632,1.737346930315301,1.397757145286691,1.5294638242443004,2.2080646427530146,1.271474663337025
0.30040585050228263,1.9842690377365673,1.6147193124020034,0.7295439502730455,0.527075790622184,1.164082287340548
0.7484727295927354,1.7804702706644673,0.6830149399244502,0.7096736875747895,1.7352861850945511,0.7966299458619411
0.38146226670012723,1.7804702706644673,0.6830149399244502,0.7096736875747895,3.9456246342139543,1.356792856042514
0.7484727295927354,1.9996669339837574,1.9963063196012778,0.44300571656808235,1.8321971987763763,1.0607539483593724
1.3951280760489335,2.451185414644922,1.6134735109037277,0.8070115129612468,1.0700395855873743,1.9662620496953094
0.38146226670012723,2.451185414644922,0.9128657669668642,0.44300571656808235,1.0700395855873743,0.7966299458619411
2.910988605817619,3.9669437510758825,1.3772361968943456,5.374420593232353,1.8321971987763763,2.1484083431098475
0.787527063471472,3.9669437510758825,0.8313076875092642,5.374420593232353,1.2726820697126209,0.6920631588085008
2.707129977313243,2.2088468696874393,1.4575587293937766,2.0906061364121173,1.2726820697126209,1.425223440981799
3.6492468175364627,1.4712178183763283,0.8313076875092642,2.465387731285284,1.6139656690524742,1.3167421824791667
3.6492468175364627,1.853849154985378,1.3772361968943456,2.9899962298123377,1.6139656690524742,1.0706175915703984
1.6589038544291834,1.853849154985378,1.6147193124020034,1.4924282426515523,1.6947340421552877,1.0706175915703984
2.707129977313243,2.2088468696874393,4.302013665638918,2.866434026301669,1.6947340421552877,0.5493794889108987
0.787527063471472,1.4712178183763283,1.1304145229091844,1.4924282426515523,2.1172711153756385,0.5493794889108987
1.4343072720013657,1.6012513637552348,1.9486019180787029,2.6372042107125493,4.948112788299395,3.0876745378021946
0.43710394128627944,1.0221968268000052,1.5388750957085506,0.9021587204677459,2.1172711153756385,1.7275824703926583
1.6858417905331453,1.6012513637552348,2.6608698294332247,0.9021587204677459,1.9827118242659472,0.7792103344078544
0.43710394128627944,1.0221968268000052,1.1304145229091844,2.9345909391531895,7.922644762344706,0.6920631588085008
1.0482238236884338,1.9568500699246225,1.5388750957085506,3.3237476493211693,1.9827118242659472,0.8270488653519824
2.1434944949031243,3.1693324922311326,1.9486019180787029,1.8428074011670348,1.6993748924507506,1.3641284662376927
1.8128696418010875,0.4923267788329211,2.1657853550497568,4.089415236245397,2.3232063156809817,0.6766137996021077
2.8964655684955067,0.4923267788329211,3.3791318253663913,1.8428074011670348,1.9059392471366972,0.8270488653519824
1.3663419464043407,3.1693324922311326,1.568721584079214,3.3237476493211693,1.9059392471366972,1.3641284662376927
2.7829705612880633,2.049545083960829,2.1657853550497568,3.9777099963360834,0.7701895071578156,2.5360770548553915
2.670431216049573,1.1471394754344393,1.568721584079214,0.8756961440705335,1.6993748924507506,0.6766137996021077
1.3663419464043407,1.7208889879977733,1.2185304135227812,2.6168766613319785,4.029937756498977,1.3963447858032767
2.670431216049573,1.1471394754344393,2.081342710440546,0.8756961440705335,0.7701895071578156,1.7598659098965466
1.641936069405871,2.2181302575935433,0.9681264421758143,1.3352022250730415,4.029937756498977,2.1001006191409024
1.641936069405871,2.2181302575935433,2.8754469940271896,1.9225099149528462,1.328542766640201,1.9063618254560182
2.2261939301732,3.349678403983881,2.144056631313641,0.34231790502981285,0.8489452662993063,2.1001006191409024
3.2702781698650645,5.5407949123373985,0.8122273273634661,1.3352022250730415,2.2230029138595384,0.6163497775581653
2.0717594019818035,3.2054346221933776,2.144056631313641,0.34231790502981285,2.2230029138595384,1.9063618254560182
4.59168971680143,0.8427043910482485,0.8122273273634661,1.9225099149528462,3.2927517210971127,1.069876017314156
2.830521467467788,0.8427043910482485,0.4664099086468897,2.1527261303955965,2.4037181738406854,0.6163497775581653
2.0717594019818035,2.993090257654787,0.9681264421758143,4.603221719214055,2.853839887957977,2.503845100033147
1.5507063833556618,2.054771820699321,1.362801153555426,2.1527261303955965,2.853839887957977,2.350428083053808
1.5507063833556618,2.054771820699321,1.362801153555426,1.4111783625778842,1.247575805937259,2.9819160283475443
0.7368884942431924,1.3384719224309491,0.4664099086468897,1.4111783625778842,1.5171832614657998,2.350428083053808
1.1570416339129714,0.8818725929611376,1.2185304135227812,1.045879170707592,3.6306998765527276,1.5538820698547235
0.759089883186438,2.076451291954617,2.783457925695304,4.528148320055339,0.8489452662993063,1.5538820698547235
2.5902715170637998,1.3384719224309491,2.783457925695304,1.0785007493608896,0.9047681170554147,1.7588291176723214
0.7368884942431924,0.8818725929611376,1.446539050435902,1.0785007493608896,2.5554435494645547,1.7588291176723214
0.759089883186438,2.076451291954617,0.5320428983343355,2.0111448097727824,0.24323190719147003,1.2773805403011265
1.6376314806866654,1.9300699272098933,0.5320428983343355,1.045879170707592,2.0385166351599877,0.5068178773879239
1.1570416339129714,0.4391639380641354,1.0764234031866828,1.4107451382244773,2.5238102887879665,0.7651402211490388
1.9306708531761698,1.126270445754482,0.7407585310342369,1.4660453753960003,1.0552504541728478,1.0871985275523508
1.199365847072527,0.4391639380641354,2.0028447828037,3.468857088419757,3.1901996177806806,1.0132687790255852
1.131190808891232,3.1549669656799892,0.5177877478426848,4.956705814215324,0.24323190719147003,0.5068178773879239
2.228344098731612,1.368570312678162,2.2386300125746543,3.032418304607067,1.3362965864163538,1.0871985275523508
1.131190808891232,1.126270445754482,1.446539050435902,4.34006826506911,0.9047681170554147,1.0132687790255852
3.3867557907803167,2.006941890775117,0.5177877478426848,5.605612988015851,2.558973976256108,1.0337777001502788
5.143649193376237,2.006941890775117,1.701515799289563,3.881967642278848,3.689512832888917,0.7542399927291048
2.3544682247624404,1.3894548633892359,1.701515799289563,3.032418304607067,1.3362965864163538,2.3418347313164523
0.18924377134267892,1.3894548633892359,1.4679197959030328,2.1967479231117983,2.536150797015824,1.0337777001502788
0.18924377134267892,6.929810007671206,2.936925506095788,3.094536925740586,1.487668690251966,3.1645583877419616
2.3544682247624404,3.878800422886438,1.5200752375589834,1.4932231872416128,1.7555797998985982,2.91182959519612
2.29863945648638,3.878800422886438,0.9136568223178768,1.4932231872416128,5.464631477322876,0.778884238148391
0.7064989341421539,0.8354044425665923,0.9136568223178768,3.094536925740586,1.6070133118776586,0.778884238148391
5.143649193376237,1.1912519676508415,1.3066062522336253,0.9150771537067244,1.487668690251966,1.7061577730210067
1.0734706977370176,0.8354044425665923,1.0928275774265581,0.9150771537067244,3.539324149361852,0.5445777823047873
0.6317196834577815,5.535298247207644,1.7715319611059803,0.7405021134338509,2.536150797015824,1.031192574387539
2.0611479888353483,6.397702138289966,1.0928275774265581,1.9557316225750396,5.293738449128367,0.5445777823047873
1.0734706977370176,1.6187293199791,0.8400162456167144,3.028312962125943,5.293738449128367,0.9824287936374825
0.6317196834577815,1.6187293199791,1.2460184092781295,1.9557316225750396,6.721249658303729,1.6253919369727412
1.8940914131202853,4.292707768821446,0.8400162456167144,0.7405021134338509,6.531362869527615,1.1769883958731282
0.7181071418054552,0.6761483698952468,1.1789144688856779,2.5158478114520357,1.8639189679940484,0.9824287936374825
1.0991952347968041,0.3917209166230472,1.772235510445494,1.9946581443625875,1.956307019664347,1.5868825813701528
0.7181071418054552,4.292707768821446,1.3840352050377904,2.0541726424212743,1.330051295985234,1.1769883958731282
0.5754795793596852,0.9277274400986533,1.1789144688856779,1.012854432869798,1.2885376704357538,3.61239715642674
3.1803370935855213,0.3917209166230472,1.1488960575735314,1.012854432869798,1.1105227580882797,4.8706588822675725
3.091751289718498,1.535662118599011,1.570056164001785,2.0541726424212743,1.2885376704357538,1.6253919369727412
0.5657317677663152,1.535662118599011,1.1488960575735314,0.5280431499224284,1.7437330057196256,1.9701501270969173
2.895212620835989,1.5361090866745102,1.570056164001785,1.6917043587021936,1.330051295985234,1.6369958028645035
1.4732129188423515,1.0486333838382227,2.1286655808839483,1.6917043587021936,1.3298674027511168,0.7276952628346567
0.5657317677663152,0.40684871144443846,2.2048193366731894,1.808345012140105,1.1105227580882797,0.5983392293473662
2.32600565864144,0.40684871144443846,1.499418714851859,0.5280431499224284,1.3298674027511168,0.7276952628346567
2.32600565864144,3.4319739949323624,1.3965859777285465,1.808345012140105,0.6472856897166814,0.47089938681208726
2.0598071848500776,5.104389465103931,1.499418714851859,0.6506713234959727,0.3953289546542221,1.7404838596631684
2.0598071848500776,1.6977335635676172,2.610422379264321,1.5603383749494861,0.9560732747922619,1.7486504794818205
1.4732129188423515,3.2317138796644733,2.291156816635649,0.6506713234959727,3.6026431729589876,0.47089938681208726
1.1291123109629082,1.6977335635676172,0.9267494011327984,1.7119409359215638,1.909534205896296,0.6445771271306483
1.2930468796977161,3.066477422143525,1.3965859777285465,2.3885828120975834,0.9560732747922619,0.6445771271306483
1.6957804728501857,2.1392508665979317,0.9267494011327984,2.4517105191445423,0.3953289546542221,1.510052042611777
2.3130721284983737,2.1392508665979317,1.4707091331694384,2.383067003171333,1.0933547033328206,0.5983392293473662
1.5129791858052777,4.218417996887934,2.6642082952989985,3.078823524278064,0.6472856897166814,1.6586204803570952
0.3239259398381055,2.6408367871687943,1.1475253809567787,1.7119409359215638,1.3728403394029478,1.3755631875533745
0.3239259398381055,2.6408367871687943,0.4800578296205581,1.752989321702788,0.4563479133512057,1.9721554603965683
1.8225437102994269,3.067680205618571,0.4800578296205581,5.910557669278933,2.0910207925632887,2.1155618429325105
1.6946220878650204,2.171018213897802,1.1475253809567787,1.3394775160964816,0.4563479133512057,1.9054724906500213
1.6946220878650204,1.0545738286492792,1.0870344665023282,1.4418391859579902,2.0910207925632887,1.090161940713397
0.4333437055871471,1.8951231343741233,1.197200669699111,1.288712595200342,2.4063074352841958,0.7750653395553182
2.696753684482141,1.0545738286492792,1.2279366367138005,2.903611425508586,2.482041098289873,1.090161940713397
2.6069331598412715,2.571635238912393,2.794656230097004,1.654015452098317,2.6490909175081176,0.8307191345454848
3.161803947144731,2.078528199780797,1.2523011430418807,2.4940056444210392,1.3863625380123337,0.7750653395553182
2.9302846498434247,1.177310020453406,1.197200669699111,1.498746047949418,1.2665419626573766,1.510052042611777
2.6069331598412715,1.177310020453406,1.7809032703591738,1.3394775160964816,1.3863625380123337,0.8411817422008158
0.9352507323386591,1.7725795560831679,1.7809032703591738,1.288712595200342,1.190673422201067,1.575355258180199
0.9352507323386591,1.7725795560831679,2.073503563662239,2.4940056444210392,1.2665419626573766,0.774381111887422
0.733582647758247,1.8951231343741233,0.9948524397678281,2.3306182508235884,2.680655315394353,1.0740196554030097
0.733582647758247,1.6773556637636515,0.9948524397678281,2.6880141001177793,1.190673422201067,1.0740196554030097
2.449151134679116,1.9918663960095322,2.6856008619696263,2.903611425508586,4.36149241802207,0.5798394694396024
2.366367774033445,1.6773556637636515,1.3487034848149542,1.3841971346365374,2.6490909175081176,0.4810845721991095
0.7771873351515702,4.281643358240852,1.3487034848149542,3.0709359429711327,1.8720191571338152,0.4810845721991095
0.7585742511343239,2.3215666068971617,1.6603216957794653,4.363123031813336,2.2499108078010557,2.258184984303101
0.7771873351515702,1.478712021361834,2.6183321978771144,2.5783884972261264,1.0901348319175936,0.8411817422008158
0.7585742511343239,1.478712021361834,1.6681776794790175,3.4506251054004697,1.2275324663763485,1.0907090779121624
1.9934115959941654,1.1293737100393293,2.000202180760735,2.3029035735479675,1.0901348319175936,1.8761413609693698
2.9335404888496086,1.1293737100393293,1.9467566776379632,2.940069992650516,1.2275324663763485,1.476848270913434
4.3948795068702395,2.2001381923742884,1.402227473315225,2.940069992650516,3.7054885607860135,2.6712249450594756
3.4386070059278366,1.6243745536852023,1.0537721035992549,1.3841971346365374,1.502014497264257,2.6024910284494736
2.8864337328828458,5.215095968247565,1.0537721035992549,2.698878134532939,1.502014497264257,1.1359461272437175
0.40795403449408396,3.397782964911679,2.2106770082307357,3.7252613925232145,2.1645424467124688,2.6712249450594756
0.40795403449408396,1.0159324172561877,0.8665708087075168,2.5646987960265433,2.1645424467124688,1.14369675562712
0.7537285463427795,2.469682145489172,0.8665708087075168,2.5646987960265433,2.0130614190053913,1.1359461272437175
3.4386070059278366,1.0159324172561877,1.214287540268779,1.3527036239738546,2.300929281525184,2.271041520589176
1.643057974759261,0.3659122652658694,1.6378558342442724,1.634567213335688,0.7963564972171702,1.631307833005163
1.643057974759261,2.8484336241078183,1.0699263515962214,1.3527036239738546,1.9125328552733416,0.5798394694396024
2.9004926648092044,0.3659122652658694,1.214287540268779,1.634567213335688,2.4550767213657503,0.4645134825685902
0.4908156123392976,0.6807044322611684,1.0699263515962214,3.8860919011824726,0.7963564972171702,3.319684351062914
2.746190682477821,0.6807044322611684,1.305665509140836,3.233573345011367,1.9125328552733416,0.4645134825685902
1.653913745133041,0.9683352221643088,1.659688780987568,3.064772958847686,2.722667345481633,1.2938799766361637
1.5645424730124775,4.815614927798942,2.9204664020748465,3.350024406665122,1.9240095637194734,1.1867153584124546
0.4908156123392976,6.164577283555784,2.66168232919633,3.064772958847686,0.5297384159941582,1.1867153584124546
1.653913745133041,3.689471072875895,4.228340999928932,5.903745623035262,1.5913786333126385,1.2512907396764352
0.48504231638074624,0.79353062309655,1.659688780987568,1.5580694005351625,0.5297384159941582,1.2512907396764352
0.48504231638074624,2.3143119023027117,2.66168232919633,2.376889912961894,3.368871355270189,2.978689351570586
0.685584762832431,0.79353062309655,1.425446143287076,0.5751986139899855,2.0666307991995088,1.983479858770439
3.1098992434572543,0.35042787579757423,1.766992451193836,0.5751986139899855,1.0189282876905519,1.2938799766361637
0.360807661032855,0.35042787579757423,1.425446143287076,2.4542607210807907,2.4728777690852417,3.319684351062914
2.522105392818468,4.378219868644333,0.9285374843526777,2.439840914633575,0.76004125320143,3.4987340718837157
