MCC Cre -,MCC Cre -,MCC Cre -
Basal,Proximal,Distal
0.58528,0.08691199999999999,0.435776
0.065536,0.150528,0.32927999999999996
0.43923199999999996,0.30879999999999996,0.260608
0.088896,0.07615999999999999,0.264832
0.06278399999999999,0.199104,0.08832
0.096704,0.176192,0.052095999999999996
0.076928,0.28032,0.076224
0.07328,0.030336,0.191872
0.044927999999999996,0.401984,0.19168
0.065216,0.07731199999999999,0.253824
0.053183999999999995,0.07417599999999999,0.10457599999999999
0.130496,0.081344,0.149888
0.058688,0.314752,0.114816
0.18054399999999998,0.070464,0.054784
0.07731199999999999,0.32704,0.02592
0.307392,0.16512,0.5349119999999999
0.24134399999999998,0.07980799999999999,0.11347199999999999
0.087488,0.046976,0.28032
0.039552,0.239808,0.546432
0.150336,0.18035199999999998,0.923584
0.027968,0.16608,0.459072
0.256256,0.15328,0.11692799999999999
0.20524799999999999,0.169984,0.328192
0.03648,0.5232,0.271232
0.05056,0.064704,0.11065599999999999
0.290112,0.273216,0.389824
0.593152,0.08992,0.09888
0.176896,0.21664,0.160512
0.056256,0.08256,0.499264
0.063424,0.58624,0.09529599999999999
0.1104,0.211136,0.672128
0.09644799999999999,0.061439999999999995,0.120192
0.070528,0.130624,0.112896
0.409792,0.202816,0.149568
0.064192,0.06412799999999999,0.24409599999999998
0.21337599999999998,0.13055999999999998,0.15744
0.073984,0.10016,0.11526399999999999
0.174208,0.113728,0.588544
0.06297599999999999,0.21235199999999999,0.35903999999999997
0.0992,0.284736,0.310976
0.11295999999999999,0.067456,0.294528
0.14368,0.28512,0.049152
0.093568,0.6230399999999999,0.041088
0.177344,0.068288,0.104
0.148608,0.126464,0.546432
0.18048,0.10553599999999999,0.04448
0.09100799999999999,0.06905599999999999,0.042623999999999995
0.12038399999999999,0.027776,0.09497599999999999
0.124928,0.22483199999999998,0.351232
0.066304,0.075968,0.10092799999999999
0.363904,0.36780799999999997,0.18783999999999998
0.647424,0.26592,0.07187199999999999
0.137856,0.149504,0.311168
0.02848,0.288896,0.104448
0.21651199999999998,0.519168,0.6373759999999999
0.372928,0.09580799999999999,0.330368
0.463744,0.162496,0.078912
0.083648,0.05792,0.107584
0.10982399999999999,0.08806399999999999,0.12371199999999999
0.203584,0.5820799999999999,0.177856
0.17094399999999998,0.20992,0.10124799999999999
0.064256,0.290752,0.19327999999999998
0.057471999999999995,0.10387199999999999,0.283456
1.025728,0.084224,0.025727999999999997
0.270656,0.26988799999999996,0.021632
0.11711999999999999,0.04704,0.950272
0.065216,0.26527999999999996,0.49190399999999995
0.129472,0.5089279999999999,0.063488
0.138176,0.289344,0.216448
0.12121599999999999,0.126528,0.34304
0.155584,0.21855999999999998,1.223744
0.220544,0.031167999999999998,0.085376
0.180992,0.183104,0.0608
0.148864,0.16319999999999998,0.085824
0.20895999999999998,0.120448,0.13088
0.275584,0.071744,0.337472
0.109632,0.6117119999999999,0.425728
0.062271999999999994,0.248,0.65632
0.06611199999999999,0.241536,0.07699199999999999
0.258688,0.073664,0.354304
0.180224,0.149248,0.187712
0.124224,0.240704,0.201408
0.196352,0.05984,0.059264
0.52032,0.053439999999999994,0.15692799999999998
0.44172799999999995,0.932736,0.07238399999999999
0.093952,0.11891199999999999,0.163648
0.69984,0.241024,0.042496
0.144,0.40588799999999997,0.113344
0.14374399999999998,0.103424,0.16255999999999998
0.088832,0.23155199999999998,0.426176
0.166016,0.466752,0.044607999999999995
0.16569599999999998,0.271488,0.425664
0.194624,0.08473599999999999,0.453376
0.07647999999999999,0.167232,0.338752
0.22304,0.38848,0.09990399999999999
0.171008,0.097408,0.168384
0.045312,0.127616,0.11327999999999999
0.218048,0.050367999999999996,0.8120959999999999
0.250624,0.28959999999999997,0.145024
0.215552,0.111424,0.040639999999999996
0.152064,0.36947199999999997,0.13376
0.075904,0.210944,0.42719999999999997
0.041664,0.13088,0.31596799999999997
0.177792,0.105408,0.24416
0.073472,0.506496,0.6611199999999999
0.1376,0.375616,0.066048
0.107392,0.6828799999999999,0.359744
0.27232,0.054784,0.075968
0.09727999999999999,0.089728,0.054144
0.15711999999999998,0.31328,0.030208
0.124928,0.051328,0.062656
0.246144,0.067776,0.36563199999999996
0.05472,0.08806399999999999,0.091136
0.091136,0.066944,0.23904
0.821888,0.18515199999999998,0.515008
0.272384,0.31232,0.15795199999999998
0.099008,0.170752,0.11673599999999999
0.031104,0.192768,0.13792
0.15775999999999998,0.05248,0.31648
0.33088,1.327488,0.179136
0.065984,0.076032,0.192576
0.138752,0.129408,0.39168
0.239872,0.434048,0.442432
0.265408,0.27116799999999996,0.180224
0.113216,0.19142399999999998,0.144064
0.41580799999999996,0.113344,0.11743999999999999
0.201984,0.155904,0.20768
0.13408,0.17407999999999998,0.11327999999999999
0.119616,0.21228799999999998,0.252096
0.10368,0.085696,0.303168
0.12223999999999999,0.30380799999999997,0.031616
0.062912,0.307776,0.248576
0.207872,0.072896,0.438272
0.377664,0.118464,0.11359999999999999
0.201728,0.8250879999999999,0.264192
0.224768,0.1424,0.264
0.193408,0.08243199999999999,0.417216
0.203072,0.100288,0.29856
0.11552,0.229184,0.177728
0.112192,0.37535999999999997,0.11033599999999999
0.057856,0.11231999999999999,0.6691199999999999
0.125824,0.10982399999999999,0.08736
0.134784,0.076928,0.178752
0.096896,0.041024,0.254976
0.682304,0.103936,0.198464
0.093888,0.170048,0.184256
0.23052799999999998,0.134912,0.272256
0.37023999999999996,0.108544,0.36236799999999997
0.469248,0.15295999999999998,0.252416
0.19168,0.221376,0.045759999999999995
0.219136,0.069312,0.129472
0.06976,0.1616,0.34975999999999996
0.1696,0.106624,0.301504
0.146304,0.139648,0.178624
0.13792,0.12287999999999999,0.250432
0.142144,0.145472,0.100544
0.235904,0.244224,0.053696
0.047104,0.14112,0.055487999999999996
0.079552,0.151168,0.08768
0.059008,0.050112,0.18662399999999998
0.05504,0.150912,0.18464
0.391488,0.24384,0.10899199999999999
0.37273599999999996,0.064832,0.029952
0.406784,0.44799999999999995,0.360064
0.37196799999999997,0.20672,0.197376
0.578048,0.11008,0.12832
0.156544,0.19750399999999999,0.5536639999999999
0.121984,0.19104,0.232448
0.034367999999999996,0.152064,0.0576
0.445888,0.36544,0.10751999999999999
0.24620799999999998,0.04928,0.39622399999999997
0.09024,0.10604799999999999,1.66624
0.11660799999999999,0.044671999999999996,0.072768
0.29164799999999996,0.065344,0.23219199999999998
0.107776,0.241856,0.106304
0.175808,0.60704,0.18035199999999998
0.149504,0.23302399999999998,0.19104
0.11424,0.152064,0.19078399999999998
0.112832,0.11456,0.28582399999999997
0.530368,0.11065599999999999,0.224768
0.22803199999999998,0.10073599999999999,0.139712
0.096064,0.431936,0.21312
0.10687999999999999,0.061439999999999995,0.032063999999999995
0.40287999999999996,0.066816,0.05024
0.055423999999999994,0.075072,0.035968
0.193984,0.21606399999999998,0.574016
0.033088,0.076864,0.059711999999999994
0.15616,0.19411199999999998,0.109888
0.044288,0.126848,0.43001599999999995
0.1328,0.20582399999999998,0.17376
0.385088,0.3008,0.07039999999999999
0.056575999999999994,0.19968,0.191552
0.144128,0.37856,0.173376
0.464896,0.055552,0.41497599999999996
0.13888,0.148864,0.162496
0.060863999999999994,0.18323199999999998,0.150912
0.294272,0.07731199999999999,0.09056
0.08832,0.39615999999999996,0.10931199999999999
0.076736,0.08012799999999999,0.16550399999999998
0.113216,0.14304,0.7028479999999999
0.105344,0.118016,0.076736
0.23052799999999998,0.326976,0.137152
0.198784,0.057664,0.218048
0.123904,0.1616,0.092864
0.079936,0.12454399999999999,0.12806399999999998
0.091968,0.084672,0.027264
0.260032,0.059199999999999996,0.25529599999999997
0.112768,0.190912,0.293056
0.150464,0.11392,0.086464
0.210816,0.21228799999999998,0.026112
0.14816,0.423232,0.081984
0.22816,0.11411199999999999,0.152768
0.33055999999999996,0.30713599999999996,0.038911999999999995
0.11974399999999999,0.646208,0.239168
0.341696,0.37900799999999996,0.250816
0.16441599999999998,0.300352,0.10867199999999999
0.154752,0.662272,0.287296
0.33555199999999996,0.058047999999999995,0.030208
0.31423999999999996,0.09363199999999999,0.12319999999999999
0.239616,0.405632,0.294336
0.160832,0.19206399999999998,0.027648
0.056575999999999994,1.241792,0.413632
0.17446399999999998,0.151232,0.32723199999999997
0.180224,0.177152,0.067968
0.06656,0.081984,0.18950399999999998
0.143424,0.071168,0.207808
0.259136,0.082624,0.060287999999999994
0.31872,0.12499199999999999,0.07232
0.5603199999999999,0.085632,0.085696
0.452032,0.35654399999999997,0.158464
0.081216,0.08556799999999999,0.039616
0.23807999999999999,0.595712,0.076032
0.07302399999999999,0.325632,0.015552
0.475968,0.084544,0.080704
0.19008,0.12544,0.066816
0.097984,0.22527999999999998,0.19724799999999998
0.091392,0.134464,0.661504
0.088832,0.16633599999999998,0.025023999999999998
0.076032,0.23577599999999999,0.266816
0.027136,0.343168,0.72
0.052095999999999996,0.31295999999999996,0.663488
0.22003199999999998,0.247744,0.16902399999999998
0.09247999999999999,0.329664,0.24896
0.069632,0.12544,0.082624
0.370176,0.10355199999999999,0.11295999999999999
0.286528,0.177792,0.131584
0.113088,0.182528,0.10700799999999999
0.162816,0.056575999999999994,0.649408
0.128384,0.138816,0.023871999999999997
0.029248,0.082368,0.107072
0.34060799999999997,0.12672,0.399744
0.160832,0.100544,0.173504
0.126336,0.17215999999999998,0.131776
0.142784,0.227648,0.05024
0.077056,0.088256,0.293056
0.155904,0.22489599999999998,0.38284799999999997
0.17491199999999998,0.078336,0.163072
0.085376,0.08473599999999999,0.21836799999999998
0.17407999999999998,0.107648,0.13433599999999998
0.064704,0.12371199999999999,0.217088
0.386304,0.307712,0.15417599999999998
0.19584,0.224512,0.41536
0.043199999999999995,0.075072,0.44927999999999996
0.6942079999999999,0.048768,0.13267199999999998
0.596544,0.113728,0.052607999999999995
0.34944,0.039487999999999995,0.327296
0.427456,0.48364799999999997,0.37529599999999996
0.18112,0.060863999999999994,0.17638399999999999
0.19539199999999998,0.910144,0.625216
0.091968,0.26323199999999997,0.271488
0.416128,0.060416,0.081216
0.2576,0.180224,0.092544
0.089728,0.021311999999999998,0.04192
0.24537599999999998,0.22463999999999998,0.121984
0.11577599999999999,0.02336,0.39583999999999997
0.1984,0.241728,0.236032
0.058112,0.335744,0.12736
0.076416,0.167872,0.5548799999999999
0.35616,0.07872,0.172864
0.416128,0.20736,0.44223999999999997
0.295744,0.08838399999999999,0.16863999999999998
0.23948799999999998,0.06591999999999999,0.540608
0.07302399999999999,0.19142399999999998,0.13599999999999998
0.094272,0.07968,0.255552
0.3712,0.199616,0.093888
0.08352,0.214528,0.08384
0.118528,0.085184,0.141696
0.11315199999999999,0.06707199999999999,0.052095999999999996
0.19648,0.08358399999999999,0.181312
0.094016,0.029311999999999998,0.2032
0.29247999999999996,0.167616,0.33055999999999996
0.26118399999999997,0.11673599999999999,0.470784
0.06841599999999999,0.243392,0.332544
0.040512,0.260224,0.12415999999999999
0.05696,0.109568,0.057856
0.18783999999999998,0.133632,0.398528
0.213632,0.186112,0.21254399999999998
0.20396799999999998,0.114368,0.15564799999999998
0.279808,0.11359999999999999,0.18867199999999998
0.11014399999999999,0.132544,0.065088
0.170816,0.611584,0.072448
0.045888,0.089152,0.604992
0.36652799999999996,0.166848,0.065984
0.214912,0.073088,0.037568
0.31872,0.203904,0.14668799999999999
0.296064,0.28620799999999996,0.13119999999999998
0.191296,0.156544,0.20313599999999998
0.515904,0.33792,0.022335999999999998
0.391296,0.798528,0.310656
0.373952,0.035264,0.038528
0.132288,0.23232,0.39500799999999997
0.147392,0.18617599999999998,0.216832
0.041728,0.09561599999999999,0.20032
0.090624,0.178496,0.160512
0.178816,0.0944,0.071808
0.610816,0.054848,0.053439999999999994
0.314304,0.11347199999999999,0.07417599999999999
0.161472,0.049536,0.28627199999999997
0.110784,0.0848,0.436672
0.16985599999999998,0.107456,0.43795199999999995
0.095872,0.38662399999999997,0.318528
0.051968,0.24684799999999998,0.158912
0.242304,0.23635199999999998,1.374976
0.496,0.11430399999999999,0.18764799999999998
0.54048,0.165248,0.074816
0.03712,0.06559999999999999,0.090944
0.08691199999999999,0.08902399999999999,0.513408
0.097536,0.16006399999999998,0.288192
0.050047999999999995,0.159808,0.39904
0.118464,0.10368,0.216192
0.092032,0.1472,0.16780799999999998
0.052351999999999996,0.159488,0.060607999999999995
0.129024,0.494784,0.20249599999999998
0.6553599999999999,0.13727999999999999,0.077376
0.23763199999999998,0.24345599999999998,0.132544
0.297728,0.304064,0.103936
0.066624,0.271232,0.3744
0.229184,0.085824,0.184192
0.113216,0.088448,0.32140799999999997
0.373888,0.112192,0.08358399999999999
0.172352,0.215936,0.11807999999999999
0.073984,0.201088,0.088448
0.060992,0.205568,0.442304
0.07712,0.13350399999999998,0.031296
0.106752,0.315648,0.644736
0.18636799999999998,0.12153599999999999,0.180032
0.0944,0.08934399999999999,0.1648
0.061439999999999995,0.052031999999999995,0.328576
0.19999999999999998,0.055936,0.076416
0.058303999999999995,0.136576,0.193664
0.07776,0.19136,0.11148799999999999
0.092544,0.070336,0.36607999999999996
0.19705599999999998,0.095424,0.047936
0.349568,0.033344,0.231936
0.047167999999999995,0.058943999999999996,0.23052799999999998
0.138752,0.218048,0.13248
0.092096,0.101824,0.257216
0.053503999999999996,0.041344,0.159296
0.053632,0.288128,0.079424
0.47935999999999995,0.131136,0.180416
0.14790399999999998,0.052927999999999996,0.152384
0.079744,0.038848,0.250816
0.196288,0.046464,0.03936
0.316096,0.193856,0.136768
0.12992,0.1696,0.075776
0.113856,0.051968,0.08544
0.1616,0.097728,0.12659199999999998
0.041728,0.14976,0.09088
0.153536,0.131328,0.26976
0.15103999999999998,0.205568,0.079424
0.149696,0.070528,0.22912
0.09119999999999999,0.346752,0.109696
0.264192,0.19916799999999998,0.28256
0.36646399999999996,0.18764799999999998,0.118976
0.261312,0.167104,0.11584
0.17056,0.22316799999999998,0.195456
0.164608,0.22009599999999999,0.284736
0.20256,0.107136,0.317504
0.097344,0.197184,0.232448
0.142848,1.27456,0.252224
0.070912,0.1936,0.15417599999999998
0.11974399999999999,0.16588799999999998,0.119104
0.081408,1.01024,0.28928
0.211136,0.17664,0.13683199999999998
0.726464,0.606464,0.39788799999999996
0.057791999999999996,0.14944,0.064
0.098816,0.13376,0.060224
0.45977599999999996,0.25151999999999997,0.147584
0.12768,0.06944,0.064896
0.378112,0.053759999999999995,0.070528
0.0544,0.181312,0.09695999999999999
0.043904,0.25344,0.202176
0.19168,0.195008,0.21145599999999998
0.08736,0.09414399999999999,0.31129599999999996
0.43839999999999996,0.032383999999999996,0.718528
0.33471999999999996,0.075904,0.0736
0.16902399999999998,0.271488,0.49279999999999996
0.108416,0.073664,0.167616
0.353408,0.035264,0.05696
0.38048,0.11903999999999999,0.44716799999999995
0.35686399999999996,0.12415999999999999,0.703616
0.14227199999999998,0.091264,0.249792
0.080576,0.214912,0.174848
0.123456,0.077376,0.128832
0.19552,0.174976,1.4529919999999998
0.077184,0.19078399999999998,0.225024
0.149056,0.192576,0.18809599999999999
0.062208,0.149632,0.269568
0.311424,0.385472,0.268992
0.146496,0.410112,0.213952
0.08224,0.12255999999999999,0.10470399999999999
0.053503999999999996,0.140544,0.5728
0.174144,0.27699199999999996,0.142464
0.100352,0.116544,0.101184
0.17721599999999998,0.169408,0.051328
0.18995199999999998,0.44390399999999997,0.029439999999999997
0.105792,0.23366399999999998,1.080384
0.20812799999999998,0.074432,0.10239999999999999
0.105472,0.13408,0.319488
0.12454399999999999,0.118464,0.604096
0.078208,0.12575999999999998,0.23283199999999998
0.019072,0.398528,0.214912
0.414016,0.108416,0.139904
0.17184,0.047743999999999995,0.076288
0.165184,0.17695999999999998,0.112768
0.26323199999999997,0.153856,0.086016
0.677696,0.32051199999999996,0.130432
0.11136,0.09644799999999999,0.445632
0.364544,0.234944,0.050367999999999996
0.024704,0.136576,0.087424
0.18764799999999998,0.070912,0.072256
0.515712,0.20895999999999998,0.54496
0.533888,0.14112,0.590912
0.390976,0.036608,0.280192
0.306048,0.08819199999999999,0.185408
0.060544,0.12659199999999998,0.087744
0.06048,0.076544,0.274176
0.053183999999999995,0.154496,0.44422399999999995
0.091648,0.144128,0.35187199999999996
0.050752,0.18809599999999999,0.039552
0.176256,0.292416,0.24128
0.239552,0.05472,0.06656
0.09344,0.603008,0.29587199999999997
0.233088,0.10732799999999999,0.15129599999999999
0.09824,0.196352,0.258944
0.085824,0.0896,0.303552
0.09504,0.108288,0.294272
0.216,0.161216,0.055487999999999996
0.163072,0.414016,0.064576
0.100992,0.08159999999999999,0.393408
0.088,0.055423999999999994,0.158656
0.231808,0.09068799999999999,0.42886399999999997
0.276352,0.30502399999999996,0.45894399999999996
0.24262399999999998,0.054015999999999995,0.169792
0.452544,0.122112,0.33088
0.178176,0.123136,0.1888
0.178304,0.27392,0.985024
0.19622399999999998,0.113408,0.061888
0.21888,0.159744,0.234432
0.29791999999999996,0.31801599999999997,0.121088
0.388544,0.12575999999999998,0.80672
0.230656,0.121088,0.028096
0.07488,0.331648,0.372032
0.143296,0.134464,0.2752
0.634496,0.038911999999999995,0.6050559999999999
0.45644799999999996,0.120448,0.155136
0.190336,0.091136,0.158208
0.101824,0.21670399999999998,0.07008
0.23743999999999998,0.117184,0.383104
0.022208,0.08736,0.086464
0.165568,0.059904,0.07103999999999999
0.097088,0.19833599999999998,0.208832
0.22399999999999998,0.171456,0.331328
0.6791039999999999,0.12383999999999999,0.547968
0.157184,0.05824,0.513792
0.267904,0.325888,0.255104
0.138688,0.748992,0.22905599999999998
0.150784,0.055423999999999994,0.16191999999999998
0.373952,0.088896,0.131968
0.17068799999999998,0.245056,0.21344
0.152448,0.19244799999999998,0.214784
0.20294399999999999,0.226432,0.330304
0.358784,0.276736,0.34649599999999997
0.11295999999999999,0.134592,0.07929599999999999
0.18495999999999999,0.161024,0.13024
0.16153599999999999,0.16319999999999998,0.191872
0.08384,0.13376,0.26144
0.11148799999999999,0.105792,0.478336
0.335872,0.08441599999999999,0.049088
0.096704,0.7221759999999999,0.141184
0.16927999999999999,0.041088,0.043455999999999995
0.07488,0.07039999999999999,0.405632
0.216256,0.262272,0.188736
0.15398399999999998,0.55104,0.308032
0.658304,0.061503999999999996,0.449536
0.19622399999999998,0.234368,0.18867199999999998
0.24870399999999998,0.35264,0.16352
0.101952,0.20768,0.125248
0.19904,0.33811199999999997,0.035136
0.285248,0.091904,0.377472
0.44966399999999995,0.101952,0.084864
0.265024,0.22195199999999998,0.263936
0.295616,0.058432,0.046591999999999995
0.28582399999999997,0.33811199999999997,0.038079999999999996
0.512768,0.270848,0.036351999999999995
0.111936,0.142656,0.11046399999999999
0.273856,0.092928,0.076928
0.639936,0.07500799999999999,0.17363199999999998
0.062015999999999995,0.095552,0.252288
0.29568,0.19667199999999999,0.929344
0.24326399999999998,0.696064,0.257216
0.16544,0.22009599999999999,0.32723199999999997
0.17574399999999998,0.35987199999999997,0.056192
0.08492799999999999,0.12006399999999999,0.581376
0.044224,0.253504,0.636992
0.072896,0.16096,0.106304
0.20793599999999998,0.10835199999999999,0.075264
0.5377919999999999,0.17068799999999998,0.163008
0.055936,0.42879999999999996,0.166144
,0.348224,0.071104
,0.070336,0.47187199999999996
,0.11552,0.11987199999999999
,0.08063999999999999,0.211008
,,1.486208
,,0.437824
,,0.072128
,,0.12121599999999999
,,0.406976
,,0.048063999999999996
,,0.092544
,,0.087744
,,0.322112
,,0.160128
,,0.50784
,,0.154944
,,0.33977599999999997
,,0.385408
,,0.126464
,,0.067392
,,0.255232
,,0.14496
,,0.205952
,,0.25651199999999996
,,0.191168
,,0.17638399999999999
,,0.14368
,,0.035392
,,0.122752
,,0.061056
,,0.106304
,,0.211136
,,0.2512
,,0.16172799999999998
,,0.13683199999999998
,,0.162496
,,0.361664
,,0.8429439999999999
,,0.14656
,,0.216384
,,0.24608
,,0.057408
,,0.278016
,,0.10572799999999999
,,0.07872
,,0.07500799999999999
,,0.20627199999999998
,,0.097344
,,0.071808
,,0.08607999999999999
,,0.06527999999999999
,,0.09318399999999999
,,0.122432
,,0.039936
,,0.802496
,,0.606528
,,0.18515199999999998
,,0.117696
,,0.6703359999999999
,,0.14079999999999998
,,0.171648
,,0.150528
,,0.069824
,,0.092608
,,0.610688
,,0.15731199999999998
,,0.145152
,,0.08179199999999999
,,0.090944
,,0.06016
,,1.15136
,,0.022784
,,0.08639999999999999
,,0.652928
,,0.29331199999999996
,,0.113664
,,0.66848
,,0.30675199999999997
,,0.09472
,,0.07168
,,0.28876799999999997
,,0.0848
,,0.123584
,,0.453312
,,0.349248
,,0.41292799999999996
,,0.18579199999999998
,,0.420288
,,0.18431999999999998
,,0.11724799999999999
,,0.08384
,,0.096832
,,0.21439999999999998
,,0.2016
,,0.78784
,,0.15808
,,0.090432
,,0.32556799999999997
,,0.236224
,,0.060672
,,0.379968
,,0.354176
,,0.18828799999999998
,,0.30214399999999997
,,0.130944
,,0.249792
,,0.33017599999999997
,,0.125696
,,0.32678399999999996
,,0.42144
,,0.168768
,,0.14707199999999998
,,0.090944
,,0.21023999999999998
,,0.086528
,,0.136704
,,0.075584
,,0.21439999999999998
,,0.14355199999999999
,,0.152384
,,0.204224
,,0.269568
,,0.46060799999999996
,,0.175168
,,0.144064
,,0.06412799999999999
,,0.06048
,,0.068544
,,0.026303999999999998
,,0.14918399999999998
,,0.112192
,,0.49574399999999996
,,0.400704
,,0.068032
,,0.278144
,,0.061119999999999994
,,0.040128
,,0.091904
,,0.058688
,,0.16467199999999999
,,0.15065599999999998
,,0.20793599999999998
,,0.08505599999999999
,,0.15488
,,0.37216
,,0.05216
,,0.107776
,,0.268544
,,0.19436799999999999
,,0.260992
,,0.22976
,,1.0727039999999999
,,0.327296
,,0.28415999999999997
,,0.11558399999999999
,,0.129344
,,0.223936
,,0.142208
,,0.45638399999999996
,,0.383552
,,0.050432
,,0.1248
,,0.07417599999999999
,,0.10188799999999999
,,0.590592
,,0.137984
,,0.092096
,,0.080384
,,0.461696
,,0.100032
,,0.571584
,,0.30169599999999996
,,0.667264
,,0.038335999999999995
,,0.140288
,,0.179136
,,0.116544
,,0.22688
,,0.46649599999999997
,,0.291456
,,0.12006399999999999
,,0.440704
,,0.150784
,,0.0544
,,0.144192
,,0.203392
,,0.055743999999999995
,,0.294464
,,0.174208
,,0.58304
,,0.09888
,,0.039231999999999996
,,0.11974399999999999
,,0.15488
,,0.535616
,,0.848448
,,0.582016
,,0.8891519999999999
,,0.383424
,,0.23347199999999999
,,0.042367999999999996
,,0.056768
,,0.072832
,,0.619456
,,0.603904
,,0.16550399999999998
,,0.37324799999999997
,,0.45216
,,0.174976
,,0.20543999999999998
,,0.08691199999999999
,,0.088256
,,0.110272
,,0.089984
,,0.11628799999999999
,,0.24051199999999998
,,0.24076799999999998
,,0.13119999999999998
,,0.06752
,,0.134272
,,0.088832
,,0.273216
,,0.09350399999999999
,,0.255552
,,0.116672
,,0.29497599999999996
,,0.346368
,,0.22169599999999998
,,0.232768
,,0.222656
,,0.126528
,,0.034623999999999995
,,0.27968
,,0.043328
,,0.073472
,,0.16319999999999998
,,1.044352
,,0.191104
,,0.50784
,,0.348736
,,0.19411199999999998
,,0.546304
,,0.06848
,,0.374272
,,0.29216
,,0.34431999999999996
,,0.442304
,,0.535424
,,0.5101439999999999
,,0.502912
,,0.065664
,,0.173568
,,0.126848
,,0.223744
,,0.303616
,,0.36863999999999997
,,0.288256
,,0.117184
,,0.277568
,,0.071296
,,0.407232
,,0.098496
,,0.07488
,,0.032
,,0.41625599999999996
,,0.21567999999999998
,,0.13222399999999998
,,0.26323199999999997
,,0.780608
,,0.101696
,,0.18752
,,0.063744
,,0.118848
,,0.5696
,,0.052287999999999994
,,0.199936
,,0.42668799999999996
,,0.564928
,,0.60992
,,0.046528
,,0.134784
,,0.085824
,,0.34604799999999997
