MCC Cre +,MCC Cre +,MCC Cre +
Basal,Proximal,Distal
0.15231999999999998,0.07667199999999999,0.163136
0.835648,0.23865599999999998,0.07647999999999999
0.44864,0.103616,0.16966399999999998
0.076224,0.06688,0.071744
0.08691199999999999,0.31679999999999997,0.287552
0.055743999999999995,0.05184,0.37785599999999997
0.077184,0.10207999999999999,0.054079999999999996
0.772544,0.29791999999999996,0.13376
0.07449599999999999,0.095744,0.083712
0.137344,0.09747199999999999,0.252736
0.148096,0.050176,0.09408
0.08076799999999999,0.052224,0.7454719999999999
0.067712,0.068864,0.45408
0.128128,0.13055999999999998,0.345024
0.554688,0.216,0.134848
0.378752,0.36697599999999997,0.27296
0.12140799999999999,0.22361599999999998,0.38412799999999997
0.108736,0.034111999999999996,0.393408
0.628608,0.070656,0.149056
0.44134399999999996,0.05792,0.09382399999999999
0.49574399999999996,0.051904,0.08211199999999999
0.068032,0.415616,0.023039999999999998
0.640384,0.15775999999999998,0.34848
0.276544,0.332096,0.08588799999999999
0.083712,0.23091199999999998,0.345088
0.06272,0.076032,0.300352
0.345344,0.124096,0.10406399999999999
0.031616,0.08384,0.0896
0.042623999999999995,0.15795199999999998,0.13856
0.475776,0.138688,0.044224
0.10239999999999999,0.200064,0.49279999999999996
0.23340799999999998,0.23891199999999999,0.700672
0.31340799999999996,0.101504,0.293568
0.123264,0.23155199999999998,0.448256
0.15775999999999998,0.258432,0.21664
0.16441599999999998,0.221248,0.289792
0.190848,0.252224,0.045568
0.132416,0.291776,0.29184
0.49580799999999997,0.10592,0.21536
0.309824,0.042623999999999995,0.31488
0.309312,0.48735999999999996,0.688448
0.025727999999999997,0.5871999999999999,0.32851199999999997
0.20294399999999999,0.092928,0.08755199999999999
0.026624,0.20768,0.068928
0.294272,0.07302399999999999,0.13350399999999998
0.26988799999999996,0.176,0.025408
0.51072,0.106432,0.115648
0.273024,0.188992,0.780736
0.18598399999999998,0.701696,0.6623359999999999
0.233152,0.045632,0.496256
0.382656,0.153856,0.144192
0.603584,0.29536,0.363264
0.269376,0.065216,0.42976
0.428096,0.340096,0.17491199999999998
0.099968,0.07936,0.232704
0.177984,0.125184,0.381696
0.368704,0.082368,0.19750399999999999
0.390528,0.167744,0.341184
0.473664,0.132608,0.30432
0.21248,0.100224,0.369344
0.064,0.62432,0.270208
0.43596799999999997,0.11136,0.313344
0.37472,0.358784,0.10143999999999999
0.5260159999999999,0.059264,0.172544
0.091712,0.252992,0.024256
0.039424,0.198144,0.35443199999999997
0.085312,0.30304,0.862528
0.704256,0.05472,0.362176
0.243392,0.04448,0.095232
0.084992,0.06464,0.234112
0.31072,0.235264,0.29184
0.192704,0.6021759999999999,0.07904
0.19161599999999998,0.137792,1.396736
0.163776,0.10848,0.08390399999999999
0.089728,0.2512,0.256896
0.11008,0.076224,0.09888
0.9182079999999999,0.19008,0.06559999999999999
0.492928,0.30041599999999996,0.298944
0.295936,0.102528,0.197568
0.11584,0.18323199999999998,0.629056
0.144896,0.086592,0.223872
0.17312,0.150592,0.24659199999999998
0.47903999999999997,0.12236799999999999,0.34265599999999996
0.409344,0.854016,0.137728
0.287424,0.23155199999999998,0.380544
0.140096,0.2928,0.370368
0.076736,0.088128,0.120768
0.067456,0.05824,0.04896
0.107072,0.385408,0.12089599999999999
0.12787199999999999,0.46784,0.80064
0.067648,0.18239999999999998,0.584384
0.107904,0.10291199999999999,0.075264
0.3136,0.098688,0.059008
0.43468799999999996,0.09363199999999999,0.024256
0.151232,0.189696,0.039168
0.58144,0.074944,0.033024
0.089408,0.084608,0.035199999999999995
0.24575999999999998,0.044544,0.027136
0.198272,0.26336,0.111744
0.048768,0.142144,0.20166399999999998
0.5098239999999999,0.056384,0.16441599999999998
0.06591999999999999,0.04928,0.22092799999999999
0.2336,0.131712,0.392768
0.18617599999999998,0.174144,0.227072
0.23660799999999998,0.171008,0.429888
0.25792,0.481216,0.286464
0.117824,0.229184,0.42425599999999997
0.143232,0.06924799999999999,0.105152
0.26073599999999997,0.259392,0.10912
0.20268799999999998,0.210752,0.516608
0.218048,0.150464,0.74368
0.15526399999999999,0.115392,0.078272
0.05536,0.081472,0.836928
0.101312,0.747008,0.101632
0.055167999999999995,0.078336,0.10687999999999999
0.30419199999999996,0.215808,0.084864
0.3792,0.218752,0.054528
0.176448,0.08870399999999999,0.23551999999999998
0.24908799999999998,0.053248,0.176832
0.20710399999999998,0.194048,0.292352
0.042367999999999996,0.31679999999999997,0.6009599999999999
0.189376,0.359104,0.18688
0.26156799999999997,0.176448,0.41331199999999996
0.122816,0.099392,0.126208
0.474176,0.054015999999999995,0.18700799999999998
0.146304,0.21023999999999998,0.432896
0.095232,0.271808,0.36063999999999996
0.385408,0.355456,0.260928
0.1104,0.17740799999999998,0.18592
0.12371199999999999,0.089664,0.159296
0.10668799999999999,0.124736,0.18348799999999998
0.11616,0.32383999999999996,0.272256
0.172544,0.142336,0.22848
0.46444799999999997,0.286144,0.11807999999999999
0.766528,0.135936,0.32723199999999997
0.041471999999999995,0.19008,1.3910399999999998
0.33971199999999996,0.12300799999999999,0.237888
0.3008,0.469888,0.05216
0.22028799999999998,0.19455999999999998,0.178496
0.27296,0.031807999999999996,0.21484799999999998
0.09990399999999999,0.16697599999999999,0.44633599999999996
0.308544,0.11161599999999999,0.516224
0.435264,0.595008,0.35942399999999997
0.245504,0.16588799999999998,0.111744
0.556608,0.13472,0.67104
0.257728,0.087936,0.10624
0.165312,0.5385599999999999,0.06611199999999999
0.352576,0.06675199999999999,0.064064
0.162304,0.130944,0.088832
0.49900799999999995,0.144704,0.041024
0.13152,0.143488,0.07744
0.068032,0.228736,0.182784
0.208,0.08819199999999999,0.325312
0.39392,0.12544,0.143808
0.370496,0.160128,0.203584
0.30272,0.10886399999999999,0.07551999999999999
0.054335999999999995,0.11148799999999999,0.263936
0.45439999999999997,0.062528,0.12723199999999998
0.061439999999999995,0.36288,0.266816
0.166016,0.129152,0.846208
0.583936,0.138816,0.172352
0.16755199999999998,0.058047999999999995,0.11788799999999999
0.355584,0.103168,0.266368
0.099072,0.099968,0.082304
0.117056,0.14355199999999999,0.271424
0.170816,0.244608,0.13183999999999998
0.066624,0.136128,0.054272
0.05568,0.200576,0.257856
0.256192,0.08063999999999999,0.039104
0.04544,0.0832,0.186752
0.18284799999999998,0.06816,0.23007999999999998
0.046079999999999996,0.11065599999999999,0.179648
0.13568,0.331136,0.23328
0.08953599999999999,0.16383999999999999,0.517568
0.492928,0.198656,0.052863999999999994
0.707008,0.245312,0.11443199999999999
0.11475199999999999,0.031936,0.437888
0.29036799999999996,0.317376,0.128128
0.173696,0.15744,0.44383999999999996
0.27660799999999997,0.13119999999999998,0.089472
0.357888,0.20332799999999998,0.06476799999999999
0.14048,0.07865599999999999,0.16441599999999998
0.107136,0.148672,0.26976
0.07264,0.30124799999999996,0.074816
0.23263999999999999,0.078336,0.053439999999999994
0.03968,0.10124799999999999,0.281024
0.5294719999999999,0.091072,0.276032
0.35775999999999997,0.096192,0.44576
0.125248,0.095936,0.144704
0.103936,0.220352,0.207424
0.11430399999999999,0.165312,0.105984
0.5305599999999999,0.143168,0.915072
0.21606399999999998,0.133824,0.059519999999999997
0.381888,0.094208,0.076736
0.110528,0.03328,0.183552
0.08492799999999999,0.693376,0.415296
0.243328,0.23993599999999998,0.130048
0.325312,0.593152,0.24511999999999998
0.234176,0.054784,0.20128
0.165312,0.045759999999999995,0.145088
0.103616,0.43328,0.11046399999999999
0.103296,0.18783999999999998,0.12870399999999999
0.167744,0.18451199999999998,0.870976
0.45356799999999997,0.324032,0.13849599999999998
0.112064,0.11577599999999999,0.131776
0.04128,0.209664,0.134912
0.157376,0.161344,0.27904
0.39424,0.12825599999999998,0.198208
0.17536,0.326976,0.116352
0.260608,0.171712,0.762944
0.405248,0.034816,0.368832
0.12544,0.29587199999999997,0.213696
0.268992,0.23782399999999998,0.62336
0.11577599999999999,0.20646399999999998,0.29958399999999996
0.16319999999999998,0.099648,0.213248
0.252224,0.16358399999999998,0.807744
0.135552,0.121344,0.411904
0.24192,0.045312,0.118208
0.071296,0.115904,0.47808
0.060031999999999995,0.105152,0.14976
0.032448,0.070848,0.50208
0.14124799999999998,0.5264,0.232128
0.20921599999999999,0.095424,0.124288
0.30419199999999996,0.08524799999999999,0.052992
0.06412799999999999,0.090816,0.22425599999999998
0.0464,0.04416,0.060544
0.11462399999999999,0.113216,0.0928
0.10291199999999999,0.15148799999999998,0.333568
0.08921599999999999,0.084288,0.359296
0.073792,0.181696,0.38745599999999997
0.17491199999999998,0.147264,0.10259199999999999
0.10783999999999999,0.36108799999999996,0.20377599999999998
0.133824,0.163136,0.11494399999999999
0.583488,0.144896,0.14912
0.113728,0.11161599999999999,0.0496
0.11711999999999999,0.6648959999999999,0.08326399999999999
0.568,0.049408,0.09318399999999999
0.39871999999999996,0.083456,0.18208
0.23168,0.102336,0.245312
0.3344,0.033408,0.1392
0.243008,0.299968,0.104832
0.30342399999999997,0.12121599999999999,0.19648
0.1008,0.237952,0.152896
0.31264,0.044927999999999996,0.40192
0.11923199999999999,0.6657919999999999,0.454144
0.15942399999999998,0.035456,0.19180799999999998
0.23392,0.407232,0.269376
0.30259199999999997,0.175168,0.288128
0.632192,0.404032,0.443136
0.16927999999999999,0.09824,0.162624
0.063744,0.195072,0.5527679999999999
0.50816,0.50624,0.122816
0.105984,0.586944,0.147264
0.145792,0.043519999999999996,0.260224
0.29715199999999997,0.08736,0.30912
0.059135999999999994,0.20921599999999999,0.17868799999999999
0.061312,0.4032,0.32511999999999996
0.07456,0.45139199999999996,0.353216
0.12870399999999999,0.177024,0.109696
0.298112,0.20864,0.344896
0.599488,0.054335999999999995,0.09247999999999999
0.18867199999999998,0.135552,0.319744
0.292736,0.11891199999999999,0.35136
0.071232,0.091648,0.115968
0.45689599999999997,0.736448,0.19372799999999998
0.52704,0.303616,0.109056
0.219328,0.12038399999999999,0.07776
0.191488,0.07392,0.27116799999999996
0.104768,0.145088,0.11180799999999999
0.095104,0.152256,0.080704
0.09561599999999999,0.08224,0.279232
0.43590399999999996,0.089664,0.129792
0.324096,0.056063999999999996,0.137792
0.094208,0.073728,0.090112
0.170816,0.12415999999999999,0.036927999999999996
0.09856,0.05312,0.193216
0.068864,0.055231999999999996,0.59168
0.344448,0.23071999999999998,0.203648
0.295488,0.356672,0.423552
0.127552,0.08556799999999999,0.285248
0.053696,0.09727999999999999,0.320448
0.035264,0.041408,0.521216
0.054272,0.07488,0.528448
0.09344,0.043775999999999995,0.167296
0.333632,0.12204799999999999,0.337792
0.43423999999999996,0.537152,0.23449599999999998
0.097984,0.353664,0.08095999999999999
0.360128,1.017728,0.088896
0.43635199999999996,0.160384,0.106432
0.35315199999999997,0.120192,0.057536
0.25023999999999996,0.610112,0.049152
0.51008,0.17568,0.15481599999999998
0.157632,0.053183999999999995,0.297728
0.051648,0.146752,0.254528
0.263424,0.33894399999999997,0.35564799999999996
0.236224,0.16799999999999998,0.18726399999999999
0.14060799999999998,0.221824,0.054784
0.139264,0.341696,0.150784
0.372544,0.06432,0.229952
0.22489599999999998,0.055872,0.350464
0.202624,0.44428799999999996,0.132928
0.084608,0.351616,0.23596799999999998
0.42918399999999995,0.243392,0.099712
0.146624,0.188544,0.24281599999999998
0.40243199999999996,0.062464,0.124736
0.133056,0.027007999999999997,0.55808
0.158016,0.060992,0.07039999999999999
0.778496,0.097216,0.30463999999999997
0.165952,0.255552,0.102656
0.143296,0.11398399999999999,0.071936
0.23718399999999998,0.25862399999999997,0.075712
0.257984,0.367488,0.055616
0.213504,0.242112,0.257152
0.148672,0.359744,0.39008
0.102336,0.159104,0.087488
0.43007999999999996,0.515712,0.055936
,0.371776,0.37907199999999996
,0.077376,0.10528
,0.231936,0.11411199999999999
,0.141824,0.124608
,0.060927999999999996,0.06988799999999999
,0.03456,0.255232
,0.042047999999999995,0.046784
,0.15008,0.028544
,0.147008,0.372992
,0.20147199999999998,0.21216
,0.20940799999999998,0.066624
,0.18911999999999998,0.28371199999999996
,0.08768,0.232448
,0.073216,0.33824
,0.257728,0.059328
,0.24831999999999999,0.12511999999999998
,0.432,0.050047999999999995
,0.123072,0.271808
,0.19519999999999998,0.19327999999999998
,0.42009599999999997,0.229184
,0.260544,0.059008
,0.26848,0.040832
,0.10687999999999999,0.23091199999999998
,0.117504,0.337792
,0.43551999999999996,0.13472
,0.20294399999999999,0.115968
,0.16966399999999998,0.172352
,0.15808,0.057471999999999995
,0.190336,0.061888
,0.12972799999999998,0.053376
,0.06016,0.36025599999999997
,0.20224,0.21542399999999998
,0.07020799999999999,0.340352
,0.365184,0.118208
,0.073792,0.24159999999999998
,0.282752,0.220416
,0.3392,0.12511999999999998
,0.192704,0.17215999999999998
,0.49363199999999996,0.349568
,0.030847999999999997,0.093888
,0.396352,0.106752
,0.31936,0.031552
,0.33395199999999997,0.334464
,0.064896,0.096896
,0.6662399999999999,0.18265599999999999
,0.11552,0.185088
,0.172224,0.072256
,0.09843199999999999,0.064064
,0.234112,0.065664
,0.0496,0.604416
,0.07564799999999999,0.43014399999999997
,0.035264,0.116032
,0.054079999999999996,0.412736
,0.352512,0.453248
,0.060224,0.273216
,0.21004799999999998,0.288064
,0.106944,0.068288
,0.27999999999999997,0.08691199999999999
,0.14816,0.2496
,0.077184,0.296768
,0.04224,0.145344
,0.212224,0.20793599999999998
,0.39583999999999997,0.210688
,0.300352,0.148224
,0.294848,0.15129599999999999
,0.070016,0.09759999999999999
,0.212416,0.056063999999999996
,0.292736,0.32179199999999997
,0.8179839999999999,0.13472
,0.553408,1.341824
,0.12153599999999999,0.432256
,0.11212799999999999,0.23801599999999998
,0.105088,0.375488
,0.28998399999999996,0.24953599999999998
,0.507904,0.27936
,0.047807999999999996,0.253376
,0.050496,0.073152
,0.14944,0.42003199999999996
,0.15647999999999998,0.469888
,0.382912,0.27955199999999997
,1.512768,0.187968
,0.060736,0.040383999999999996
,0.195904,0.041088
,0.129152,0.664704
,0.103936,0.537472
,0.12704,0.07449599999999999
,0.058623999999999996,0.160192
,0.047296,0.272704
,0.37318399999999996,0.103168
,0.21587199999999998,0.137216
,0.05472,0.10271999999999999
,0.270272,1.052864
,0.05792,0.12870399999999999
,0.329408,0.051392
,0.25504,0.22399999999999998
,0.306048,0.165632
,0.26822399999999996,0.119936
,0.344256,0.094528
,0.226176,0.085184
,0.032128,0.254656
,0.06444799999999999,0.050112
,0.28787199999999996,0.057024
,0.265024,0.201984
,0.217088,0.326656
,0.488832,0.337088
,0.142016,0.40864
,0.08352,0.092032
,0.058112,0.195136
,0.236096,0.09382399999999999
,0.07776,0.06924799999999999
,0.095872,0.036864
,0.102784,0.050432
,0.21062399999999998,0.040319999999999995
,0.384704,0.419008
,0.255616,0.11526399999999999
,0.095744,0.064896
,0.34355199999999997,0.033088
,0.0768,0.048
,0.04192,0.11475199999999999
,0.1664,0.10259199999999999
,0.20185599999999998,0.403584
,0.057727999999999995,0.131328
,0.214976,0.104512
,0.044288,0.318336
,0.32844799999999996,0.199232
,0.14271999999999999,0.22092799999999999
,0.111552,0.081472
,0.13766399999999998,0.167296
,0.152896,0.083648
,0.09151999999999999,0.075072
,0.150912,0.30112
,0.122496,0.127104
,0.115904,0.2768
,0.28831999999999997,0.039487999999999995
,0.422272,0.029696
,0.202752,0.34687999999999997
,0.20204799999999998,0.11462399999999999
,0.437888,0.176064
,0.295552,0.242112
,0.172096,0.167616
,0.251776,0.059519999999999997
,0.138752,1.003456
,0.21587199999999998,0.38867199999999996
,0.105664,0.72704
,0.276736,0.10406399999999999
,0.216384,0.172544
,0.6837759999999999,0.10886399999999999
,0.092224,0.24115199999999998
,0.07334399999999999,0.08044799999999999
,0.026624,0.08992
,0.255808,0.07814399999999999
,0.290048,0.06873599999999999
,0.06784,0.6816
,0.10470399999999999,0.24998399999999998
,0.066816,0.31718399999999997
,0.062079999999999996,0.37401599999999996
,0.612672,0.059711999999999994
,0.444608,0.327424
,0.376,0.120512
,0.265472,0.044607999999999995
,0.099136,0.171456
,0.5485439999999999,0.13516799999999998
,0.08556799999999999,0.170432
,0.050496,0.115648
,0.11936,1.271936
,0.16799999999999998,0.186432
,0.115968,0.159872
,0.10387199999999999,0.235072
,0.085824,0.0832
,0.24787199999999998,0.174016
,0.18752,0.082816
,0.068288,0.48863999999999996
,0.057664,0.17056
,0.08358399999999999,0.114816
,0.0752,0.21292799999999998
,0.050367999999999996,0.16288
,0.303104,0.13824
,0.29459199999999996,0.11379199999999999
,0.359616,0.147328
,0.18451199999999998,0.07551999999999999
,0.530368,0.091072
,0.0736,0.034943999999999996
,0.07071999999999999,0.08448
,0.033535999999999996,0.26911999999999997
,0.714368,0.231232
,0.108288,0.049727999999999994
,0.26944,0.8864
,0.368,0.966912
,0.45523199999999997,0.47526399999999996
,0.346304,0.53152
,0.12608,0.074432
,0.21855999999999998,0.260544
