MCC Cre -,MCC Cre -,MCC Cre -,MCC Cre +,MCC Cre +,MCC Cre +
Basal,Proximal,Distal,Basal,Proximal,Distal
1.092988,0.8,0.524324,0.783298,0.949824,1.283348
1.1156780000000002,0.8845900000000001,0.888,0.934154,0.918706,0.556952
1.61806,1.4779900000000001,0.8543540000000001,0.634958,0.652396,1.1081079999999999
0.7198479999999999,0.8199120000000001,2.04521,0.416792,0.886558,1.785722
0.642572,0.9810220000000001,0.744068,1.5769739999999999,0.407686,0.383902
0.7342200000000001,0.696736,0.961966,0.567848,1.5978599999999998,0.37310000000000004
0.348006,0.691158,0.9877340000000001,0.8018200000000001,0.635814,0.71197
0.7489439999999999,0.9247820000000001,0.86827,0.6559020000000001,3.5141,1.429178
0.9124140000000001,0.792316,0.8998160000000001,0.32491800000000004,0.462204,0.42294600000000004
0.3528,0.35208999999999996,1.5717919999999999,0.6406499999999999,0.508488,0.405428
0.436716,0.631382,0.7849,0.6771699999999999,1.098886,4.05239
0.421166,0.547156,0.605578,0.338,1.396684,0.255226
0.680132,0.328444,0.682188,0.496488,0.863482,0.6753640000000001
0.478752,0.6319819999999999,0.37781000000000003,0.7903640000000001,1.702216,0.648346
0.46113400000000004,1.416906,1.017794,0.6179479999999999,0.715924,0.8894160000000001
0.33486200000000005,0.551072,0.709662,0.59721,0.5042099999999999,0.78389
0.645232,0.6321939999999999,0.9624900000000001,0.666514,0.537848,0.50149
0.43965800000000005,0.76285,1.35413,0.48951,0.529744,0.9478500000000001
0.6936060000000001,0.379388,0.968836,0.420438,0.334216,0.557196
0.545468,0.527394,0.439058,0.5458379999999999,0.5143260000000001,0.462276
0.53464,1.511128,0.59427,0.355578,0.816238,0.61791
0.433964,1.3870280000000001,0.752382,0.48375599999999996,1.507136,0.382962
0.82229,0.6546000000000001,1.401372,0.46564,0.42562400000000006,0.504766
0.76349,0.558058,0.543784,0.5853579999999999,0.5765,0.744626
0.5263,0.543342,0.503492,0.945644,1.06145,0.7962340000000001
0.6495700000000001,0.36096,2.98222,0.913122,0.62766,0.487016
0.6061559999999999,0.8612200000000001,0.673076,0.803712,1.190942,0.531914
0.9777619999999999,1.0362339999999999,0.74905,0.48700400000000005,0.719124,1.08287
0.413324,0.440876,0.5468500000000001,0.616924,0.811202,0.7280019999999999
0.506426,0.49938,1.1264100000000001,0.7591380000000001,0.764826,2.431922
0.93962,0.42177800000000004,0.560286,0.6097380000000001,1.21177,1.1125340000000001
0.606106,0.43104000000000003,0.912636,0.9927279999999999,0.55361,0.33457400000000004
0.805354,0.33892200000000006,0.6951520000000001,0.396066,0.577,2.228788
0.85673,0.6964199999999999,0.42677,0.951018,0.606052,1.073062
0.251078,0.5643020000000001,1.45971,0.8271040000000001,0.501714,0.457476
1.371652,0.635232,0.436716,0.424288,0.534804,1.814166
0.38463400000000003,0.713238,0.8749520000000001,0.26907200000000003,0.298964,0.45773800000000003
1.4585380000000001,0.45407000000000003,1.719838,0.413628,0.37455,1.731126
0.454158,1.827358,0.671288,0.76139,1.777284,0.558856
0.5949679999999999,0.579492,0.953656,0.894822,0.567538,0.650246
1.128114,0.785644,0.6548780000000001,0.48168400000000006,0.7362200000000001,0.655124
0.880938,1.2131800000000001,0.6864199999999999,0.38544,0.802556,0.5918819999999999
0.326534,0.384832,0.41373000000000004,1.2441300000000002,0.8555940000000001,0.399664
0.79798,0.822172,1.5471679999999999,1.009016,0.33717,0.767564
0.621586,0.398156,0.9143680000000001,0.766188,0.632608,0.798972
0.315164,0.271544,0.5917060000000001,0.342024,0.41002,1.5285039999999999
0.865924,1.1088019999999998,0.5395599999999999,0.849718,0.304402,1.035916
0.671658,0.374192,0.29638400000000004,0.58363,0.689022,0.609016
0.31719400000000003,0.475714,1.64493,0.435012,1.1234520000000001,0.358468
0.8981760000000001,0.7220420000000001,0.753954,0.687258,0.49357799999999996,0.639356
0.175236,1.226138,0.382078,0.331838,0.9928060000000001,1.298616
0.298964,0.6235539999999999,0.6316620000000001,0.42360800000000004,0.43829199999999996,0.628144
0.807528,0.951346,0.98621,1.011486,0.547508,0.838016
0.7874140000000001,0.780802,0.8599160000000001,0.7278819999999999,0.372542,0.722376
